Market Cap,Outstanding Shares,Q1_NetIncome,Q2_NetIncome,Q3_NetIncome,Q4_NetIncome,Q5_NetIncome,Q6_NetIncome,Q7_NetIncome,Q8_NetIncome,Month1_Volume,Month2_Volume,Month3_Volume,Month4_Volume,Month5_Volume,Month6_Volume,Month7_Volume,Month8_Volume,Month9_Volume,Month10_Volume,Month11_Volume,Month12_Volume,Month13_Volume,Month14_Volume,Month15_Volume,Month16_Volume,Month17_Volume,Month18_Volume,Month19_Volume,Month20_Volume,Month21_Volume,Month22_Volume,Month23_Volume,Month24_Volume,Underaged,Oustanding Shares,MarketCap_Q8NetIncome,MarketCap_Q7NetIncome,MarketCap_duplicate,Q1_NetIncome_duplicate,Q2_NetIncome_duplicate,Q3_NetIncome_duplicate,Q4_NetIncome_duplicate
26947058000,549441000,-122506000,-16838000,-113823000,-14711000.0,-208014000.0,-204199000.0,-76829000.0,84000.0,168400809.0,233903437.0,240806860.0,168979068.0,181119793.0,253966867.0,226889530.0,483018972.0,257780260.0,252710326.0,204388964.0,330199525.0,286703571.0,287882836.0,330093510.0,266166568.0,392723906.0,500419402.0,281535550.0,514733178.0,493989025.0,314647475.0,215961215.0,153834388.0,0,,2263552872000000.0,-2.070315519082e+18,26947058000,-122506000,-16838000,-113823000,-14711000.0
2494970000,86872000,-124013000,-22172000,42364000,105797000.0,95480000.0,113876000.0,210377000.0,107209000.0,8314012.0,12332856.0,11923894.0,14204700.0,18054609.0,15875724.0,13374539.0,19367212.0,14311659.0,11286503.0,17898921.0,14937853.0,17616134.0,15605318.0,13369093.0,13644841.0,14426852.0,14696878.0,18062603.0,22114844.0,19140845.0,12257897.0,11648888.0,10016060.0,0,,2.6748323873e+17,5.2488430369e+17,2494970000,-124013000,-22172000,42364000,105797000.0
22880334000,224295000,476400000,421500000,266000000,384400000.0,339600000.0,567900000.0,740600000.0,777200000.0,19217642.0,24980368.0,29724700.0,29971125.0,29700125.0,29461748.0,20824810.0,48612910.0,30887116.0,33157978.0,38843829.0,44040923.0,38405603.0,41266882.0,28393886.0,31001070.0,37962783.0,38960320.0,32824228.0,38256093.0,39935058.0,37619510.0,23273879.0,18509699.0,0,,1.77825955848e+19,1.69451753604e+19,22880334000,476400000,421500000,266000000,384400000.0
25541368000,71345000,-37597000,-54246000,-64398000,-84841000.0,-118865000.0,-77294000.0,-84448000.0,-81293000.0,13686179.0,27749114.0,29810084.0,27460247.0,51761596.0,38770928.0,28479887.0,45865927.0,26443843.0,32623840.0,53915192.0,42792764.0,40338675.0,51293590.0,24884893.0,31489509.0,39875364.0,43230353.0,19860720.0,38093097.0,18324751.0,28586470.0,22899189.0,13882254.0,0,,-2.076334428824e+18,-2.156917444864e+18,25541368000,-37597000,-54246000,-64398000,-84841000.0
9855255000,55686000,46835000,37478000,171320000,16146000.0,41344000.0,32718000.0,140196000.0,24177000.0,13044348.0,23040714.0,16295589.0,9395720.0,17414807.0,16013166.0,16026279.0,16649668.0,11726287.0,15835687.0,22775191.0,17413398.0,17455025.0,22532786.0,18920141.0,16349931.0,26609378.0,24182741.0,18065732.0,21709244.0,14039721.0,17826073.0,15631910.0,9870103.0,0,,2.38270500135e+17,1.38166732998e+18,9855255000,46835000,37478000,171320000,16146000.0
34562703000,459061000,-131000000,257000000,4226000000,367000000.0,787000000.0,488000000.0,204000000.0,391000000.0,31907605.0,41894846.0,54980383.0,56367336.0,83958731.0,76131534.0,55188220.0,80041976.0,54666038.0,60988565.0,50305285.0,83271381.0,59490155.0,67330399.0,59983927.0,54075361.0,64838640.0,71362914.0,51835191.0,70822109.0,64439999.0,55308020.0,57858000.0,77480370.0,0,,1.3514016873e+19,7.050791412e+18,34562703000,-131000000,257000000,4226000000,367000000.0
6673259000,143326000,-85290000,-124323000,-52430000,-46992000.0,-105135000.0,-65165000.0,224613000.0,-82466000.0,18219218.0,22434579.0,16048887.0,22303553.0,34430919.0,25137560.0,16913657.0,21209441.0,15581081.0,22877357.0,23126716.0,21189639.0,20397747.0,25306436.0,21185686.0,16258126.0,19404471.0,24968248.0,24283907.0,20724521.0,22096507.0,27368354.0,29020223.0,20560820.0,0,,-5.50316976694e+17,1.498900723767e+18,6673259000,-85290000,-124323000,-52430000,-46992000.0
2019006000,105676000,42919000,44455000,28172000,38872000.0,51133000.0,40881000.0,125544000.0,72726000.0,17643378.0,41962389.0,20944933.0,20857531.0,24107547.0,25709705.0,23132503.0,34208959.0,16050721.0,15390921.0,16831731.0,14390944.0,25557771.0,23282561.0,18947652.0,14711953.0,18598622.0,14629262.0,10662859.0,14938737.0,21258801.0,17139178.0,24880635.0,13004315.0,0,,1.46834230356e+17,2.53474089264e+17,2019006000,42919000,44455000,28172000,38872000.0
12690716000,35514400,217200000,98000000,94400000,141900000.0,177200000.0,83600000.0,83600000.0,126300000.0,4805244.0,6277732.0,5551463.0,5833029.0,6545517.0,7063965.0,6866304.0,6792952.0,5105452.0,6938894.0,6223565.0,6426609.0,7990821.0,8258982.0,5850535.0,7111791.0,6837105.0,7677240.0,6943418.0,7391726.0,8627947.0,4848731.0,5011617.0,5262622.0,0,,1.6028374308e+18,1.0609438576e+18,12690716000,217200000,98000000,94400000,141900000.0
5309076000,96269000,40868000,41614000,40926000,39425000.0,35973000.0,36113000.0,33150000.0,36663000.0,13567322.0,15135931.0,19755198.0,17406463.0,29709161.0,14695024.0,11355735.0,18983549.0,34884075.0,14086392.0,19903612.0,16958730.0,14676811.0,23047869.0,11876875.0,13505016.0,17401219.0,20160748.0,12308072.0,14470620.0,10927229.0,9454161.0,17078102.0,9189726.0,0,,1.94646653388e+17,1.759958694e+17,5309076000,40868000,41614000,40926000,39425000.0
12206941000,64383000,27316000,-57635000,-66197000,-11244000.0,53146000.0,-3280000.0,-760000.0,-11202000.0,2112951.0,4272644.0,4662738.0,3973948.0,5998266.0,5242781.0,4571844.0,5240864.0,3586146.0,3985171.0,4337804.0,7045209.0,4865388.0,4610426.0,3236394.0,2595784.0,5290346.0,7991406.0,7311472.0,11932283.0,6026013.0,7801967.0,5963598.0,6028851.0,0,,-1.36742153082e+17,-9277275160000000.0,12206941000,27316000,-57635000,-66197000,-11244000.0
10005868000,57413000,137331000,121931000,109146000,109225000.0,127823000.0,126030000.0,74427000.0,31757000.0,4095866.0,6381050.0,5587611.0,6910282.0,8065082.0,7252372.0,8490923.0,8923706.0,8531211.0,7592979.0,6585407.0,6370813.0,7547362.0,5590887.0,4248220.0,5710888.0,6322602.0,6012436.0,6183457.0,7280682.0,4861920.0,4484117.0,5167355.0,3144579.0,0,,3.17756350076e+17,7.44706737636e+17,10005868000,137331000,121931000,109146000,109225000.0
10748299000,383457000,-192160000,-253031000,-289328000,-250021000.0,-204158000.0,-177555000.0,-161653000.0,-115152000.0,150399432.0,226176989.0,203278190.0,234346902.0,452008746.0,188249851.0,109476633.0,197725563.0,270118351.0,210548625.0,221579588.0,344332049.0,167598017.0,176262514.0,206169160.0,244030322.0,164214692.0,247177683.0,67716947.0,84792483.0,90772407.0,98284204.0,96151165.0,127568022.0,0,,-1.237688126448e+18,-1.737494778247e+18,10748299000,-192160000,-253031000,-289328000,-250021000.0
7147982000,92172000,72299000,66015000,61124000,71099000.0,80079000.0,60837000.0,70278000.0,66126000.0,9013727.0,8938259.0,7543027.0,16168198.0,14757023.0,13281889.0,11620719.0,14702513.0,12357975.0,8630904.0,13198503.0,13607303.0,12748109.0,12730063.0,12293342.0,13469039.0,10094167.0,12915716.0,16427189.0,13505360.0,7914827.0,9812817.0,8768932.0,7537335.0,0,,4.72667457732e+17,5.02345878996e+17,7147982000,72299000,66015000,61124000,71099000.0
35171951000,145027000,196900000,56300000,61100000,189400000.0,197700000.0,505700000.0,141900000.0,201700000.0,12484149.0,14832264.0,20081501.0,22078775.0,28293828.0,24307096.0,14395077.0,30494652.0,20921791.0,15727988.0,16919226.0,24354635.0,16821078.0,14602839.0,18597797.0,12980046.0,18983501.0,25873379.0,19585658.0,34751073.0,23293561.0,23093209.0,21392521.0,15934662.0,0,,7.0941825167e+18,4.9908998469e+18,35171951000,196900000,56300000,61100000,189400000.0
6051717000,179664000,51606000,49466000,29794000,63330000.0,32376000.0,52826000.0,86293000.0,48516000.0,14853762.0,21775915.0,22377611.0,24620180.0,56053942.0,73981778.0,22319208.0,29044324.0,19330131.0,20373453.0,18875927.0,27679637.0,35154810.0,31181121.0,26943198.0,24440212.0,28715227.0,36147054.0,20802155.0,21404534.0,21369352.0,22606338.0,29990847.0,26878338.0,0,,2.93605101972e+17,5.22220815081e+17,6051717000,51606000,49466000,29794000,63330000.0
21951668000,208964000,209600000,232500000,-130500000,194000000.0,153700000.0,14200000.0,-84000000.0,145600000.0,21818965.0,34510363.0,42323686.0,22625290.0,29952415.0,36815215.0,22548963.0,26499265.0,28757323.0,33666721.0,27414917.0,25819264.0,22287695.0,24450139.0,19380622.0,23503723.0,28429538.0,28155229.0,27706884.0,44114022.0,40192464.0,36756038.0,41828488.0,38360922.0,0,,3.1961628608e+18,-1.843940112e+18,21951668000,209600000,232500000,-130500000,194000000.0
7107358000,105780000,158000000,83000000,194000000,207000000.0,68000000.0,68000000.0,407000000.0,156000000.0,9481063.0,15892292.0,14117627.0,14335834.0,13840726.0,28563495.0,32020584.0,60268842.0,32807010.0,30275922.0,25688202.0,28306083.0,24751767.0,25573961.0,20421852.0,21382371.0,25724599.0,28493518.0,20054916.0,25227340.0,28937979.0,31326580.0,63807878.0,45488052.0,0,,1.108747848e+18,2.892694706e+18,7107358000,158000000,83000000,194000000,207000000.0
24224688000,852982000,281000000,176000000,-36000000,208000000.0,563000000.0,581000000.0,487000000.0,371000000.0,45765873.0,63015539.0,71130216.0,91187633.0,114873653.0,97958697.0,94107901.0,94786550.0,75561677.0,100885567.0,73437536.0,84545671.0,123157051.0,108194821.0,88104262.0,90689621.0,107897581.0,111791522.0,107777825.0,113416510.0,83656340.0,122933550.0,85158073.0,84463779.0,0,,8.987359248e+18,1.1797423056e+19,24224688000,281000000,176000000,-36000000,208000000.0
5932471000,39300900,67090000,-150173000,51489000,44906000.0,47693000.0,35542000.0,-61476000.0,21180000.0,1634946.0,2300654.0,3092742.0,3238491.0,4041232.0,2857708.0,1663103.0,2697330.0,1991222.0,2797484.0,2065185.0,2367152.0,2385729.0,1781480.0,1727534.0,1966861.0,2471922.0,4209119.0,2948769.0,1908782.0,1518271.0,1671472.0,1968392.0,1607852.0,0,,1.2564973578e+17,-3.64704587196e+17,5932471000,67090000,-150173000,51489000,44906000.0
20732768000,573362000,235000000,292000000,-403000000,334000000.0,187000000.0,288000000.0,427000000.0,463000000.0,55687871.0,77390226.0,73658708.0,46137147.0,75264487.0,110647617.0,58401302.0,87099775.0,75844962.0,82248405.0,61444869.0,64300245.0,91666665.0,92641102.0,79451204.0,54639313.0,103859542.0,71910185.0,67269676.0,114890298.0,91859909.0,83353920.0,67638458.0,72278340.0,0,,9.599271584e+18,8.852891936e+18,20732768000,235000000,292000000,-403000000,334000000.0
19622572000,13264500,695511000,488652000,689710000,65369000.0,-915796000.0,-51741000.0,871129000.0,188070000.0,583691.0,838629.0,802991.0,533774.0,794371.0,672152.0,670885.0,1035646.0,799923.0,673000.0,646686.0,759467.0,991895.0,1065858.0,1151577.0,1209915.0,911612.0,1110915.0,1075983.0,1968336.0,910050.0,954118.0,965738.0,776764.0,0,,3.69041711604e+18,1.7093791523788e+19,19622572000,695511000,488652000,689710000,65369000.0
7139308000,222964000,477000000,199000000,174000000,490000000.0,978000000.0,882000000.0,1069000000.0,2002000000.0,75701690.0,118311215.0,371275106.0,135061050.0,144388657.0,157279274.0,119217343.0,184089042.0,135628894.0,114491342.0,150861087.0,179411264.0,245475760.0,293561206.0,213129793.0,246788616.0,303243461.0,280569366.0,256787663.0,493859686.0,335696754.0,440161280.0,316560338.0,357979650.0,0,,1.4292894616e+19,7.631920252e+18,7139308000,477000000,199000000,174000000,490000000.0
13811025000,293290000,38188000,80293000,15026000,10526000.0,2114000.0,929000.0,14587000.0,23641000.0,19851441.0,47150426.0,64350572.0,47736090.0,64698229.0,77608136.0,37106396.0,47639229.0,85792099.0,37976513.0,36009638.0,50733877.0,45389304.0,100334003.0,44018375.0,43782242.0,58465591.0,101804368.0,52107690.0,60209704.0,71265148.0,59470974.0,45661933.0,46311222.0,0,,3.26506442025e+17,2.01461421675e+17,13811025000,38188000,80293000,15026000,10526000.0
11711848000,435366000,975353000,782949000,782949000,1030746000.0,911251000.0,989442000.0,854104000.0,935662000.0,68132740.0,128802464.0,94190665.0,92186956.0,159150539.0,136862651.0,115484024.0,154056331.0,122551773.0,76001998.0,88721106.0,110851439.0,99386001.0,61447020.0,116741087.0,62695259.0,83944919.0,122725656.0,73989466.0,97281395.0,71972874.0,79250993.0,78247177.0,81345754.0,0,,1.0958331123376e+19,1.0003136224192e+19,11711848000,975353000,782949000,782949000,1030746000.0
6908660000,172157000,92400000,85300000,101700000,132700000.0,90600000.0,130700000.0,175800000.0,177400000.0,19653248.0,28767033.0,43227631.0,34562973.0,34572674.0,54205872.0,33345270.0,42302334.0,40154568.0,40062168.0,33228632.0,43833076.0,40392487.0,47924918.0,35942345.0,41697137.0,61758853.0,56499510.0,70146612.0,76101160.0,71890610.0,47002840.0,50006299.0,31202393.0,0,,1.225596284e+18,1.214542428e+18,6908660000,92400000,85300000,101700000,132700000.0
37091422000,1914890000,430000000,330000000,370000000,585000000.0,604000000.0,528000000.0,411000000.0,,246511116.0,635390392.0,1707096210.0,174155581.0,53044117.0,,,,,,,,,,,,,,,,,,,,0,,,1.5244574442e+19,37091422000,430000000,330000000,370000000,585000000.0
3163014000,222185000,8549000,170545000,121617000,86925000.0,7682000.0,-59610000.0,109657000.0,113444000.0,43129154.0,73318752.0,81999910.0,52407353.0,64157570.0,91238883.0,35580962.0,82438747.0,60759533.0,44145118.0,59811650.0,77920504.0,56266950.0,93792149.0,74016653.0,66032241.0,163423957.0,155770682.0,55496060.0,90543022.0,83149057.0,57009279.0,52785538.0,59931306.0,0,,3.58824960216e+17,3.46846626198e+17,3163014000,8549000,170545000,121617000,86925000.0
15112000000,53630000,206800000,181900000,104600000,139100000.0,122000000.0,180200000.0,117600000.0,108400000.0,17454590.0,8284402.0,9331786.0,8886570.0,8527505.0,8733426.0,8454376.0,7804485.0,9692895.0,9654012.0,8779465.0,12942835.0,13828862.0,10883244.0,6480985.0,5339265.0,6455867.0,5688132.0,7092684.0,7895763.0,6370267.0,7805485.0,4119759.0,3997725.0,0,,1.6381408e+18,1.7771712e+18,15112000000,206800000,181900000,104600000,139100000.0
4646392000,93909000,77500000,98000000,110100000,125800000.0,129800000.0,92100000.0,134100000.0,110000000.0,7290018.0,10979441.0,10114200.0,10749896.0,13229855.0,11331045.0,10053924.0,13425444.0,14927040.0,10409027.0,9533008.0,12215901.0,12310955.0,11876502.0,9144934.0,9400166.0,14532153.0,21753551.0,25146583.0,17381606.0,13869135.0,11662140.0,13967188.0,12083927.0,0,,5.1110312e+17,6.230811672e+17,4646392000,77500000,98000000,110100000,125800000.0
4030887000,209288000,59632000,39821000,41275000,50542000.0,48151000.0,37402000.0,52131000.0,41171000.0,40083956.0,49159008.0,59975116.0,45352748.0,54565903.0,66942736.0,45137244.0,87935232.0,41140590.0,52589563.0,37539476.0,52644337.0,33742230.0,57006612.0,55877205.0,34995036.0,53034976.0,91531990.0,47448781.0,56374119.0,41744049.0,44648544.0,42289455.0,60635092.0,0,,1.65955648677e+17,2.10134170197e+17,4030887000,59632000,39821000,41275000,50542000.0
130453250000,1656970000,2182000000,2980000000,2236000000,2632000000.0,2495000000.0,3666000000.0,3696000000.0,3707000000.0,126351605.0,139408199.0,131160707.0,167987658.0,150802331.0,150282218.0,129472888.0,205268207.0,121184137.0,168742543.0,145899195.0,131120131.0,171009909.0,182787247.0,152432564.0,158632374.0,174795389.0,172235917.0,196861591.0,251910854.0,202652193.0,269672469.0,190305547.0,194107581.0,0,,4.8359019775e+20,4.82155212e+20,130453250000,2182000000,2980000000,2236000000,2632000000.0
29328665000,1013430000,690702000,518740000,604053000,330905000.0,-57706000.0,240383000.0,281479000.0,161862000.0,75072448.0,97145981.0,88771740.0,110902504.0,107336411.0,108738127.0,84903376.0,170831234.0,99176148.0,132034988.0,122520410.0,137340480.0,113022599.0,131814720.0,138263794.0,137256772.0,564744619.0,252210536.0,238758104.0,204915287.0,154232199.0,115679171.0,121849919.0,117574567.0,0,,4.74719637423e+18,8.255403295535e+18,29328665000,690702000,518740000,604053000,330905000.0
12965348000,350889000,200796000,466807000,284002000,-576830000.0,1783937000.0,-18016000.0,131013000.0,1350433000.0,62561251.0,103334674.0,117529351.0,84507620.0,87051817.0,107688779.0,73460197.0,105538278.0,82155513.0,76026770.0,87323197.0,114277233.0,107593466.0,129279517.0,104721885.0,82886948.0,135856462.0,157066280.0,83192811.0,119024486.0,110657589.0,103397044.0,137415579.0,120897849.0,0,,1.7508833795684e+19,1.698629137524e+18,12965348000,200796000,466807000,284002000,-576830000.0
8972080000,106443000,71452000,71524000,69237000,76175000.0,81832000.0,70951000.0,49873000.0,74645000.0,46343755.0,30715558.0,26967952.0,23463603.0,24844453.0,29445833.0,25048723.0,30027921.0,34352790.0,30674344.0,31051774.0,36406077.0,33166766.0,29903745.0,33211711.0,27325596.0,31354111.0,32130550.0,28585987.0,25639486.0,23347738.0,20629925.0,12229910.0,14189705.0,0,,6.697209116e+17,4.4746454584e+17,8972080000,71452000,71524000,69237000,76175000.0
12266622000,144927000,234800000,498800000,175100000,103100000.0,231900000.0,32000000.0,106600000.0,32500000.0,51498940.0,31141168.0,33176552.0,33430346.0,22680471.0,27162572.0,29083701.0,31520463.0,22807176.0,34233593.0,27968257.0,35865364.0,42200741.0,32081348.0,24628330.0,30530800.0,26604732.0,22575564.0,24034974.0,35187181.0,17979392.0,34536321.0,32625347.0,49220394.0,0,,3.98665215e+17,1.3076219052e+18,12266622000,234800000,498800000,175100000,103100000.0
102474777000,923862000,1216028000,464623000,587214000,1015464000.0,611393000.0,1150785000.0,1248662000.0,723538000.0,39280942.0,54388797.0,44348385.0,58887294.0,71129647.0,66492142.0,54812485.0,79654167.0,49501247.0,59718913.0,73572199.0,75692803.0,108769300.0,112701000.0,52887646.0,61067153.0,102503815.0,129678046.0,65384804.0,64231780.0,56059988.0,72287833.0,58502998.0,39316291.0,0,,7.4144395201026e+19,1.27956359998374e+20,102474777000,1216028000,464623000,587214000,1015464000.0
59645825000,826692000,502000000,372000000,5000000,618000000.0,603000000.0,559000000.0,148000000.0,634000000.0,64296240.0,72889334.0,81587075.0,104207458.0,101151966.0,129566607.0,98689144.0,101151455.0,72129429.0,104753612.0,69907674.0,74172400.0,97811523.0,103159554.0,97230255.0,80884257.0,96331529.0,108748185.0,133250969.0,121358234.0,89150708.0,110017763.0,101655537.0,75839226.0,0,,3.781545305e+19,8.8275821e+18,59645825000,502000000,372000000,5000000,618000000.0
6110546000,35946500,66559000,78195000,93302000,100218000.0,112555000.0,124839000.0,113315000.0,98675000.0,3156181.0,4395666.0,4589734.0,4478052.0,5672074.0,4552832.0,4717173.0,5640671.0,5391788.0,5481530.0,5961405.0,6596422.0,7092005.0,7962430.0,5438671.0,5827350.0,5741799.0,7571003.0,9630329.0,5975547.0,6800158.0,7738370.0,5553073.0,5826304.0,0,,6.0295812655e+17,6.9241651999e+17,6110546000,66559000,78195000,93302000,100218000.0
10197181000,137837000,50644000,55923000,51913000,46359000.0,44532000.0,36078000.0,28532000.0,26739000.0,27185538.0,27042945.0,38145513.0,33558700.0,41960160.0,69064212.0,30708351.0,37561388.0,40716579.0,22689337.0,24898732.0,43754687.0,27584681.0,30306343.0,28725206.0,27713209.0,49569795.0,39823074.0,30345894.0,24866253.0,26303227.0,27514021.0,20563495.0,23125370.0,0,,2.72662422759e+17,2.90945968292e+17,10197181000,50644000,55923000,51913000,46359000.0
41000014000,433679000,455000000,418000000,414000000,419000000.0,421000000.0,421000000.0,353000000.0,351000000.0,46795859.0,68192961.0,63735643.0,64853185.0,68941375.0,54875545.0,37483455.0,50926566.0,33106439.0,41607544.0,45865886.0,49573335.0,62611601.0,37049032.0,26732906.0,27589579.0,42880138.0,34215513.0,30509114.0,42016932.0,41896849.0,40198212.0,32586825.0,29878033.0,0,,1.4391004914e+19,1.4473004942e+19,41000014000,455000000,418000000,414000000,419000000.0
9882050000,51271000,97020000,103131000,187410000,96473000.0,109321000.0,93022000.0,137578000.0,103426000.0,4638879.0,10688098.0,10600633.0,7901074.0,10062676.0,12715014.0,10234860.0,13117880.0,12862644.0,9610388.0,13964079.0,14642314.0,10676381.0,13422406.0,14344794.0,8206277.0,10628247.0,12223778.0,11409165.0,11941886.0,10986197.0,9759351.0,6837886.0,9633667.0,0,,1.0220609033e+18,1.3595526749e+18,9882050000,97020000,103131000,187410000,96473000.0
3373868000,228892000,-141000000,-737000000,-106000000,-281000000.0,-250000000.0,-229000000.0,-731000000.0,-692000000.0,21210903.0,36595179.0,54508696.0,23478474.0,33204191.0,49669072.0,22060105.0,33862123.0,37998044.0,26093249.0,38780682.0,55620433.0,47657426.0,60569274.0,70697735.0,37946191.0,79568905.0,58261964.0,29733226.0,53107192.0,31898613.0,41047676.0,59404699.0,146284090.0,0,,-2.334716656e+18,-2.466297508e+18,3373868000,-141000000,-737000000,-106000000,-281000000.0
14765639000,138400000,7438000,-18523000,-17616000,6910000.0,3415000.0,53712000.0,48051000.0,75337000.0,34438479.0,35849333.0,44235193.0,45972452.0,33511501.0,43417504.0,35895332.0,68170619.0,72972015.0,54496492.0,59825505.0,70845724.0,76173279.0,64048420.0,78099944.0,58706445.0,76956370.0,103723134.0,99052858.0,127576089.0,114990824.0,100003469.0,96017050.0,101805694.0,0,,1.112398945343e+18,7.09503719589e+17,14765639000,7438000,-18523000,-17616000,6910000.0
1580049000,106616000,-57418000,-53061000,-37303000,-26576000.0,-24008000.0,-4647000.0,-26458000.0,-13124000.0,22661541.0,31529829.0,57077101.0,26358024.0,51053056.0,16445629.0,10481596.0,16911720.0,11633683.0,36257251.0,12437534.0,9811527.0,11121353.0,9372566.0,10156969.0,9501847.0,18754801.0,13754883.0,10311163.0,13058719.0,12897796.0,18407153.0,13167323.0,15124420.0,0,,-2.0736563076e+16,-4.1804936442e+16,1580049000,-57418000,-53061000,-37303000,-26576000.0
15824089000,23974000,253000000,15000000,562000000,391000000.0,622000000.0,240000000.0,-231000000.0,328000000.0,2371311.0,3651030.0,3382906.0,2919752.0,2897004.0,1812471.0,1661936.0,9695357.0,3486855.0,2521446.0,2989153.0,4278893.0,3491990.0,3452644.0,4014747.0,2449728.0,3617632.0,4140435.0,2161963.0,3556548.0,2871849.0,3379771.0,3714417.0,4603225.0,0,,5.190301192e+18,-3.655364559e+18,15824089000,253000000,15000000,562000000,391000000.0
4994532000,21012800,89376000,72345000,40332000,72112000.0,76108000.0,62311000.0,26856000.0,51650000.0,2224273.0,3411961.0,4110548.0,4323642.0,3799774.0,2711490.0,2963718.0,3229275.0,2841039.0,1858908.0,2108017.0,2058719.0,3232288.0,2475105.0,1921780.0,2005216.0,1904836.0,2145562.0,2413307.0,2650888.0,1569385.0,1527050.0,1760624.0,1516514.0,0,,2.579675778e+17,1.34133151392e+17,4994532000,89376000,72345000,40332000,72112000.0
10033052000,935919000,287000000,312000000,394000000,542000000.0,533000000.0,448000000.0,629000000.0,645000000.0,196966800.0,273954476.0,292939639.0,453986521.0,399560770.0,547505241.0,489857852.0,787038450.0,208720641.0,256555722.0,210869532.0,220537084.0,276843106.0,227031427.0,180399631.0,211534749.0,212845299.0,223118563.0,224973125.0,220829501.0,152720106.0,195917209.0,162760191.0,137794663.0,0,,6.47131854e+18,6.310789708e+18,10033052000,287000000,312000000,394000000,542000000.0
2639903000,56156000,43700000,109400000,-64700000,-220000000.0,-443900000.0,276500000.0,-50000000.0,-47900000.0,9520019.0,15059089.0,19757423.0,12688135.0,17199663.0,16344683.0,14392124.0,14519295.0,16410712.0,17260626.0,17179444.0,21107728.0,22962321.0,19459098.0,12544109.0,7802936.0,15842161.0,11666739.0,9552071.0,12979074.0,9664065.0,7878550.0,8791958.0,9738548.0,0,,-1.264513537e+17,-1.3199515e+17,2639903000,43700000,109400000,-64700000,-220000000.0
7498723000,47346400,49678000,39839000,65134000,53455000.0,41502000.0,49970000.0,45876000.0,46109000.0,3332381.0,5639652.0,6778018.0,4608635.0,6908944.0,10111156.0,7056540.0,7325944.0,6570708.0,7047091.0,7142650.0,8182516.0,7604001.0,11296436.0,10110102.0,7162255.0,9950730.0,9944049.0,7737372.0,8922449.0,9135627.0,9510769.0,10848718.0,9823053.0,0,,3.45758618807e+17,3.44011416348e+17,7498723000,49678000,39839000,65134000,53455000.0
57831666000,884682000,860000000,1263000000,1927000000,2746000000.0,3755000000.0,4876000000.0,1537000000.0,828000000.0,142209033.0,190651124.0,194823941.0,177614411.0,230090801.0,263926893.0,190654169.0,374093070.0,273675014.0,205690624.0,244515758.0,324661780.0,391327997.0,528124284.0,625853423.0,436732588.0,672404561.0,624025411.0,498108498.0,1244015901.0,417171034.0,392363465.0,289060971.0,319873615.0,0,,4.7884619448e+19,8.8887270642e+19,57831666000,860000000,1263000000,1927000000,2746000000.0
31286802000,1608940000,145192000,90855000,102064000,90679000.0,-75491000.0,-209294000.0,-404979000.0,-323977000.0,84166735.0,129033969.0,157695795.0,130488618.0,237740261.0,187500729.0,96569711.0,201465995.0,135694644.0,130217646.0,167030040.0,184393962.0,158545794.0,109461153.0,168469137.0,202852788.0,155839614.0,333278735.0,136316462.0,347024609.0,186744351.0,228997731.0,161242906.0,149515263.0,0,,-1.0136204251554e+19,-1.2670497787158e+19,31286802000,145192000,90855000,102064000,90679000.0
3098093000,75324000,13600000,57657000,42329000,50799000.0,40909000.0,42192000.0,44557000.0,32117000.0,7574804.0,11330068.0,12306821.0,16433064.0,11084330.0,8552915.0,11177305.0,13444585.0,8448121.0,11838598.0,12690424.0,8157898.0,9919057.0,17068162.0,14062884.0,6684461.0,11091234.0,11937404.0,9384474.0,12820562.0,16076584.0,11388246.0,13350730.0,10721362.0,0,,9.9501452881e+16,1.38041729801e+17,3098093000,13600000,57657000,42329000,50799000.0
5898592000,52935000,247000000,98000000,74000000,80000000.0,73000000.0,73000000.0,43000000.0,71000000.0,4810807.0,9448783.0,6386128.0,5178438.0,8056837.0,6380589.0,6827579.0,6675639.0,4927981.0,5880071.0,9760775.0,6005306.0,5670395.0,10085934.0,6512082.0,5081253.0,8998758.0,6063662.0,6993748.0,12382465.0,7314137.0,7634789.0,9202431.0,4463213.0,0,,4.18800032e+17,2.53639456e+17,5898592000,247000000,98000000,74000000,80000000.0
20481362000,262750000,237000000,264000000,163000000,452000000.0,207000000.0,252000000.0,125000000.0,425000000.0,26130579.0,27165719.0,27693878.0,26513688.0,28220617.0,30104355.0,21263842.0,29908032.0,28741129.0,30230524.0,23441930.0,32021426.0,30431288.0,28142812.0,29318216.0,23053151.0,36892843.0,30515980.0,23345303.0,31780983.0,22343702.0,28269030.0,27209199.0,21449070.0,0,,8.70457885e+18,2.56017025e+18,20481362000,237000000,264000000,163000000,452000000.0
7356458000,132358000,118851000,107015000,112224000,61659000.0,111276000.0,190308000.0,145300000.0,138045000.0,7744271.0,11592476.0,10648431.0,11250550.0,11503434.0,13058027.0,8581198.0,10940147.0,8027367.0,10441687.0,10377223.0,10739949.0,13043030.0,12185995.0,11443305.0,11126071.0,13523955.0,18064438.0,12211300.0,15767906.0,13861048.0,11925116.0,17973012.0,8794461.0,0,,1.01552224461e+18,1.0688933474e+18,7356458000,118851000,107015000,112224000,61659000.0
