Ticker,Market Cap,Exchange,Outstanding Shares,Q1_NetIncome,Q2_NetIncome,Q3_NetIncome,Q4_NetIncome,Q5_NetIncome,Q6_NetIncome,Q7_NetIncome,Q8_NetIncome,Month1_Volume,Month2_Volume,Month3_Volume,Month4_Volume,Month5_Volume,Month6_Volume,Month7_Volume,Month8_Volume,Month9_Volume,Month10_Volume,Month11_Volume,Month12_Volume,Month13_Volume,Month14_Volume,Month15_Volume,Month16_Volume,Month17_Volume,Month18_Volume,Month19_Volume,Month20_Volume,Month21_Volume,Month22_Volume,Month23_Volume,Month24_Volume
WTM,3822675000,NYSE,2560400,19600000,179500000,40400000,888200000,-169200000,33400000,32800000,-371400000,,,,,,,,,,,,,,,,,,,,,,,,
WTRG,8855661000,NYSE,264506000,91268000,191434000,114932000,68638000,82291000,199376000,116506000,50503000,21168705,27783333,25434889,22372791,22471650,23427755,19313302,35149096,23219254,18905597,21209060,21387399,27639992,28342753,20138658,18619263,22462150,28657805,21474740,25381071,26271930,22441567,24435959,16217914
WU,4958843000,NYSE,374535000,176200000,151800000,249400000,173900000,194000000,293300000,168800000,232700000,,,,,,,,,,,,,,,,,,,,,,,,
WWD,7535283000,NASDAQ,60418000,84599000,35511000,29606000,54041000,39446000,47906000,30305000,49905000,4429819,6426536,10070582,4187253,5842152,8934894,5359032,8405550,6540368,7398863,5684749,6704262,5719863,8941208,9857995,4990938,6931375,10818949,8673693,12903625,9458105,6078119,5411660,4984334
WWE,8370225000,NYSE,52063000,52001000,36678000,38828000,41620000,49099000,66041000,60889000,43486000,8792975,16550984,11164954,12393378,17467596,39780043,21661958,15698490,30968919,11728270,12880192,16705495,13980648,11350482,16864440,17882900,15434483,10829287,15086632,15492006,10919742,10600836,13620774,9336164
X,7139308000,NYSE,222964000,477000000,199000000,174000000,490000000,978000000,882000000,1069000000,2002000000,,,,,,,,,,,,,,,,,,,,,,,,
XP,11711848000,NASDAQ,435366000,975353000,782949000,782949000,1030746000,911251000,989442000,854104000,935662000,68137411,128802464,94190665,92186956,159150539,136862651,115484024,154056331,122551773,76001998,88721106,110851439,99386001,61447020,116741087,62695259,83944919,122725656,73989466,97281395,71972874,79250993,78247177,81345754
XPO,8296279000,NYSE,115967000,33000000,14000000,-94000000,131000000,141000000,488000000,122000000,-57000000,22522146,29256960,36232147,44797143,36616021,41967110,54983176,37286689,40733424,28025919,25372531,39489875,32092219,32571254,33085788,23054747,31011329,35169107,40842231,37460934,32825903,27903926,29417206,31724835
YETI,3546655000,NYSE,86736000,38071000,10564000,-27738000,45520000,46252000,25659000,72881000,52967000,,,,,,,,,,,,,,,,,,,,,,,,
Z,9455844000,NASDAQ,169924000,-35000000,-22000000,-72000000,-53000000,8000000,16000000,-261000000,-329000000,32534672,46141989,63449307,50513131,61078408,65237352,37477822,51727424,75104251,92704594,78788526,78306072,66627746,87331976,82503325,59516937,91557877,143396442,73508736,84890045,177847236,82818100,117820788,268529953
ZG,9100569000,NASDAQ,56684000,-35000000,-22000000,-72000000,-53000000,8000000,16000000,-261000000,-329000000,5823233,8355505,11489628,11390084,8569219,10227755,5899547,10163774,14595974,13875672,19589982,15969181,11358412,16813693,16211312,14324010,25541982,32610283,15611941,17204955,31329138,17518397,21505137,49822038
ZI,11333562000,NASDAQ,401470000,38100000,44500000,23200000,17900000,15900000,6200000,144900000,-40600000,75507051,117256555,187760825,92589716,183517361,107549065,76935739,113777388,113328923,107227352,83172943,150316926,66654873,78838723,88302584,61673772,128545853,115434078,45591734,71343881,72499507,86053062,100543464,120783062
ZM,18885050000,NASDAQ,254292000,181974000,15444000,-104050000,48353000,45750000,113658000,490641000,340383000,43915149,68379608,82773345,65659901,80766317,106939854,76734985,81455607,97500866,62561706,66832818,98163274,72418009,85061402,129075530,80192888,108323924,146692202,76936299,132883521,80610673,84657822,99977398,113471764
ZS,24800920000,NASDAQ,147169000,-30674000,-46046000,-57453000,-68162000,-97652000,-101405000,-100420000,-90801000,,,,,,,,,,,,,,,,,,,,,,,,
