Ticker,Month1_Volume,Month2_Volume,Month3_Volume,Month4_Volume,Month5_Volume,Month6_Volume,Month7_Volume,Month8_Volume,Month9_Volume,Month10_Volume,Month11_Volume,Month12_Volume,Month13_Volume,Month14_Volume,Month15_Volume,Month16_Volume,Month17_Volume,Month18_Volume,Month19_Volume,Month20_Volume,Month21_Volume,Month22_Volume,Month23_Volume,Month24_Volume
MPC,41956785,72939106,85653206,55196118,72902522,101157054,68774068,101369655,71204886,71741094,90262803,76304296,65179965,112186449,101317990,94599954,196026742,125552983,93740960,164168221,127064278,153513669,130776292,143612559
MPWR,5615954,9863648,12684229,11422965,11573350,18495257,6860800,10616207,12043627,9783304,12697206,13485120,20070635,14731626,12303556,8586887,9381569,11885330,9251141,11399903,10087396,9601555,7781689,6095973
MRK,80990837,121822953,160957707,146112890,172473257,141581506,120949331,216567989,157436276,172747318,188421157,201128728,204669125,169468533,177612922,178377586,270579547,264473127,240058281,234688515,249221346,273882244,291109909,315398602
MRNA,49421695,74728548,103530087,65190717,60804067,75650878,70421225,74038515,72494500,75859539,154475336,90278921,104675826,110232839,109726583,89695187,114313816,144992690,109432168,186497092,141413882,199495029,246416625,323130541
MRO,141636087,223240232,227710298,240367715,275760317,231814245,210682442,247807048,220619965,181799544,236745977,240440783,273109768,298178936,333078111,290553442,482681939,508191646,352081949,578944199,407456437,393428173,354486026,355513342
MS,126351605,139408199,131160707,167987658,150802331,150282218,129472888,205268207,121184137,168742543,145899195,131120131,171009909,182787247,152432564,158632374,174795389,172235917,196861591,251910854,202652193,269672469,190305547,194107581
MSCI,3986420,7188905,7223244,11277588,12059944,10399093,11022672,10463398,8425927,7962636,9516933,7932223,10083474,9111172,7021291,9795060,9857331,14690473,11451116,14281184,12113455,13247932,7072022,6018499
MSFT,269523387,416768824,479669427,666956355,547748450,600453246,551356990,747751976,615540778,666168068,591366468,615328220,671366804,575416752,476959033,534986150,621501474,742766114,622644983,732627846,697204843,946705316,625743806,507120518
MSI,6988714,12106183,16904829,13266637,21550335,17749535,13094678,15813915,14543281,11702877,11894480,18131227,15077181,15522338,16386827,12176978,16018272,23847288,13841101,22095055,22023756,17644058,15089291,15058867
MTB,13691650,19957852,16702044,22682838,27560681,33934070,33181078,66834666,25184002,25906356,31316314,25592408,33214286,22005895,17838073,22184583,23126308,24895702,42148272,36567760,24752359,37094220,18796913,19386322
MTCH,49283630,79193163,107917476,75364337,120206326,132004209,77674713,94267020,91550825,75593381,108216455,95072535,81014717,71400745,87303213,46982889,61474315,86213406,62874041,77806676,51072877,50166613,59348688,56331367
MTD,1807930,3189194,3196961,3207164,2811681,2821301,1673182,1798375,2034783,1785908,1872604,2499029,2150948,2306086,1882931,2611419,3040587,3375529,2531237,2598516,2581804,2493309,2154568,2044716
MU,154230221,304147503,282797369,280230759,380417458,414574947,352504564,422910693,232078851,298584593,348920815,321073062,431947536,419820922,321070391,374910379,389302733,364730028,408922228,643941796,391800135,429882727,455796157,404511440
NCLH,197823464,256791673,273741041,262826827,355928363,330997818,213917047,376435544,272884278,282730795,264320338,360652575,521351855,455023746,439070972,400848792,498900278,485091692,330524045,553966141,458338365,411543174,570747136,463450105
NDAQ,36416486,42278607,56980261,77511383,98280665,46358361,56696198,61252979,37244608,55732633,42778648,42334758,43229099,39222937,19008757,18145440,21539638,20452553,17416993,17979884,17633102,25367836,14438792,14363181
NDSN,2427681,4687912,4713920,3845751,5114000,5818987,3775494,5397773,5136735,6713108,5235133,5006957,4220839,4446317,4870491,4069896,4812644,5510913,3679818,5211179,19119250,3806044,4783265,2516078
NEE,333930143,231750222,184810838,155228750,173384316,147222788,124474629,195326647,197323943,181023624,118100535,136849357,182546980,186716842,144154039,155807309,204861751,242165571,191216531,213213833,186890282,269772892,158830909,131664030
NEM,144290908,173311153,154884783,138968878,167573241,182380967,163415735,206817369,150536286,131114375,141047894,172125236,172404211,213367682,200804618,218934552,127782427,133828612,137587906,220150035,159332981,146964981,165066426,119521764
NFLX,81996328,100318111,107345716,168815860,147280502,145460985,127949417,157586504,123378003,206417551,193080958,185681922,335299232,233874981,152260437,270098156,192596138,251505649,402229557,119130359,150981606,241496528,60004525,64371322
NI,95372232,106779798,70188371,83385589,82373747,91546555,62764252,89938786,74050103,79489240,76976970,110150421,112845523,75733702,73403325,84057914,91801790,102509452,89879171,98507100,113702166,123209225,87447251,90761184
NKE,118201500,193191144,159465300,135391322,216118645,166400971,81720920,156972324,101180787,135012438,194181652,157348456,200875423,206231428,127662091,136292191,172755349,162588625,127955390,197997487,114912204,131160407,123482461,116774748
NOC,14913175,13869397,15380622,15693053,14280228,14358496,13859052,20528306,19262171,29612805,13173253,21342044,22887868,17938685,14459709,15276197,18069002,17682584,15156158,29308522,20134879,18463517,15018742,16474293
NOW,12714351,19059250,22979117,26248708,27703029,38333811,33782087,31089668,28470177,41807176,25725890,32465034,47891816,34357752,31222293,41148877,30669396,42312367,33156004,34423100,27480012,52180538,27403750,20555034
NRG,39773274,48687930,63449650,84133578,123037279,136660393,54585062,107662826,78770926,77722692,112514135,58381950,45291961,49221137,55763449,62940764,74022324,106258117,47378040,72133952,50300340,49160712,50788102,59863503
NSC,15552048,24212768,25859109,23461251,23027460,32427289,33008231,37138388,36874645,27238676,24119144,25594685,34065522,29604918,25021600,24542222,23990957,27971841,31359128,32602824,28529380,25458793,27811045,21591090
NTAP,19062946,35127929,47605792,48268086,51833374,39375984,48384316,44944621,35428410,35456735,40579766,31227481,38108188,30706992,26281874,28130703,42883424,42100245,36739225,43237031,38148156,41738236,34942908,34689590
NTRS,21648779,24325384,20150738,37161334,29674468,26302146,25641835,32467247,17289747,25382643,18327842,17166264,26321936,23010770,17239349,19064051,22442935,14871567,16845020,23667450,18155254,22419091,13148841,12889289
NUE,17885595,30246015,26959721,26210618,30859299,33614139,36674674,43012237,31760068,39978126,38157131,39425002,43034302,45499352,34968411,49329626,50431685,65537271,68779558,78017077,61666278,81746128,64471427,73610182
NVDA,602175865,858010319,1363638357,870901174,1052802408,1169406527,742662535,1126657651,1039409020,945495814,894615121,1060101416,1255185787,1312616395,1206915173,1056635538,1055676405,1383046898,1109910745,1163311421,1064192509,1067591645,1105975362,1079213759
NVR,344560,498901,420003,358382,507339,565566,456316,534179,517923,330674,391264,390353,399460,399482,371821,337755,473212,456184,469612,605341,557691,528792,454346,428696
NWS,21388738,28079471,20561513,12209619,17462433,16537767,14084415,23775861,16831997,17198741,17523690,25155712,24268440,14432991,11146378,10737344,17634479,18490462,9760617,12658575,11646103,10231275,15853403,17367041
NWSA,51476375,50745459,60673440,40742251,46727472,55980404,42103380,73102686,58162730,47950184,45267065,66857866,67113234,50512522,55730491,42304219,76819749,85498080,44358032,66226165,65686919,57187088,64998749,89884988
NXPI,21990269,30922446,49476590,52805405,46776946,54312211,36394097,43783049,39558663,44792560,40164224,49342708,50686409,44204614,42988863,50203272,82630197,61470986,59877582,58055078,53443463,55086586,45304035,55346149
O,63205947,117531258,127258296,89657466,105310929,72577461,69644991,94151978,59388508,68217366,89885852,80811699,84342755,109926802,76841629,57740835,94287099,93951445,63835617,96575454,71047211,73958784,98184305,92829947
ODFL,6797151,12853438,15298910,19371980,20252114,17592299,14434185,16163218,17892650,14448457,16348704,18692995,22645885,18824807,17279138,17344514,18553230,21287399,27465122,17328127,16247166,25481412,13855034,12532813
OKE,61480766,170647817,51713932,51518629,67519323,90630632,36168085,65402166,44552495,48939273,48284301,54624908,51548697,59739409,52282332,51260806,67223481,59622396,48465948,74457381,52027793,58280134,50638515,50765184
OMC,19198397,28313317,31590241,49162689,29865471,36760252,33764777,52033547,38753724,27735396,34668634,24497616,36660910,30436239,23484782,31019075,35121392,34779172,36385073,49901033,40737719,38110055,46057467,36653189
ON,61821722,87301998,119709355,126497937,144711603,171409239,103203095,163674328,168586330,112796499,117147390,135433383,163169706,143729108,200465745,139365981,281428983,136067101,118932194,143581905,157985798,153479965,139616417,143734135
ORCL,86406775,308556392,169726276,156305367,328838019,175632393,130403715,189784007,122639893,135703687,172464399,143314095,200168178,232828237,117139028,126255818,219813870,162434147,130738478,243349528,144657191,200185010,270997834,155741014
ORLY,4592339,7555610,7745210,7912250,10665096,10108894,6581184,9092883,11268624,8445244,9053078,9654292,10641261,10582104,9692457,9198714,11957410,16081593,12127869,13723429,12218480,10311313,9133930,7662015
OTIS,20950196,38950460,40352101,38831562,38317507,44857421,32475022,42539066,35111532,34653943,38984870,48746142,41788665,43091662,42828873,48183846,46248351,62176561,45470931,62825673,61773088,59615772,41734034,42170927
OXY,142209033,190651124,194823941,177614411,230090801,263926893,190654169,374093070,273675014,205690624,244515758,324661780,391327997,528124284,625853423,436732588,672404561,624025411,498108498,1244015901,417171034,392363465,289060971,319873615
PANW,38103248,47173046,132196858,91390059,170859569,117312510,48858385,84114988,107109358,89861520,73802513,116293918,71436752,62173635,36027480,24113209,27615583,48683266,22779319,41298886,36146138,36322231,30743155,29129882
PARA,129689426,267158440,233073906,220649567,255688464,508236610,173467277,237972848,245212722,221257700,257829117,327092692,187379680,246226824,218665297,164378627,198095166,234183604,158918967,296727504,302978245,323841047,329434378,254844203
PAYC,5521281,9599336,15507350,8941431,10761411,15800655,7968266,11318649,11648870,9057421,8459822,10346066,7592403,6200481,9419053,7876311,7702237,11568108,8959901,8967931,10896556,14400087,7124052,7424264
PAYX,19637162,34643505,31692009,46694401,44519140,52866887,37984368,52548263,28706733,33308711,36991639,30997945,36021054,38246396,31764282,30578052,41170755,39755817,41986370,40656075,36503625,43201541,38495758,25457126
PCAR,31089612,42715158,45197764,63079282,47090294,53937435,65622233,74282715,48009976,50711117,43939438,45171046,42910724,37003765,35000546,39352756,40579579,38921151,40194907,42413735,30910678,41679724,39445202,33581618
PCG,208169149,424943922,322008150,339954681,361649015,398603560,265958187,379898447,260471441,267551758,353471701,304233857,666025076,815574570,233313922,205208864,426790257,395349842,412686415,480367958,394815146,287748093,275371729,304879099
PEAK,56902365,82040045,68164565,84601754,110109290,102323785,75377769,133365843,80188681,63008715,78336377,89010456,99771037,87324945,87316002,70373939,101640702,104250948,53497603,84885308,97538075,80293968,58214517,58362847
PEG,38255617,54351825,50206874,40058300,61623831,47091118,45960919,67708506,44217589,42317407,49661303,81923862,65544411,61418958,52792353,53665553,60143050,59888338,61633070,59417333,47809992,39637213,36986202,35652944
PEP,96699861,95827054,92398018,110384767,100945521,105313478,69800023,107273617,97119765,91592971,96726040,97986552,115067901,113607603,83513965,82181426,108848774,135292453,92933859,126934231,114603170,117463903,101538064,81106295
PFE,393469921,554713036,537148824,441688340,562663274,675659324,387231095,504077909,403993454,522768993,423161996,419224887,466833316,376258849,411876520,340232266,449240387,583021924,482012213,714463800,634315592,774270816,1063902734,1006946014
PFG,13626050,19635149,19112542,23452714,25120064,31439636,32379277,63128787,23432119,33084353,32063940,33904815,44374234,39782385,35794428,26162761,33920261,45203766,28726399,43798479,37520900,26779575,37095643,32903213
PG,79908133,104378510,110241906,134099514,133145546,129793894,115320060,154931104,121961604,150059743,132273120,133882698,144770970,147862581,137612439,131173885,168593709,169264498,151748462,169876134,155490713,194128949,190111762,137582116
PGR,35827265,42966512,53112885,74895190,45096930,81145321,48553928,64095012,43591451,44560664,43264034,53262008,57862025,52782428,46607723,60490192,63181826,72261113,54354054,53798608,49830180,69421375,60106818,54234985
PH,8526499,12662788,15571972,13687362,18162815,18939474,16025238,24102384,19673567,15874122,13760430,20702904,19870093,17797685,16263651,16119820,15958001,16449998,14000310,17220099,16230181,15353449,13390919,16568282
PHM,26492557,47930621,52077427,55069913,57181141,66211225,57245610,67166173,52611182,45671092,39336538,52120360,53547048,54703684,42374599,50590362,58677273,71561890,57122316,61481642,66208495,59707215,50256976,46993772
PKG,7235314,10207082,10973662,14725015,14895607,13159441,13097041,19501540,11199606,15477905,11495036,17134324,14215992,18086725,13266435,13505812,14080703,14009074,12175404,15278357,13232470,16959449,17908231,12528997
PLD,39280942,54388797,44348385,58887294,71129647,66492142,54812485,79654167,49501247,59718913,73572199,75692803,108769300,112701000,52887646,61067153,102503815,129678046,65384804,64231780,56059988,72287833,58502998,39316291
PM,54088538,86485411,61671856,89836965,94355076,96298144,71652323,125617543,71765053,94519964,130405306,78498368,99199412,100445948,75913741,100538028,117800233,123741928,111207796,162690958,135265194,123514854,119481746,92803918
PNC,33260718,39906478,41582977,53518456,51808911,80785759,88715378,114637376,37174137,56738861,46378199,44807712,45850748,37703591,31587501,40100673,44286997,45848169,51883849,55215848,43583403,48101114,31444149,32726408
PNR,14947727,17482612,22388907,31161520,22878984,23777873,28768129,35348086,34498245,35724795,25167853,29039283,42590342,31213179,27606106,31165308,23867978,30892501,36268341,33816604,25276600,29453778,27171558,20695249
PNW,10161663,13744361,20397727,15428676,17448946,13653229,13753986,24613154,17644565,18182211,20783215,18185650,18699034,14875047,19196585,14627002,17689877,15549691,12873384,18650026,15503820,19800491,21735771,35471018
PODD,21338491,25814427,32376798,8980758,12309182,14442883,8892531,34930340,9192098,7637318,6392191,13285004,8141146,8389964,9435176,7405229,8534458,16989103,7713712,14898004,10481194,16327392,10943472,7787548
POOL,5061963,6631666,6955996,10951597,9324020,7324986,9516555,7537926,10192487,8801334,8723648,10283313,11705162,9836741,7348356,9758871,9326595,10474103,8215582,7920252,7846974,6989257,6021115,4635602
PPG,21396272,26297261,32742446,33785203,32998512,27574862,32094225,32784873,22772144,32855776,19223136,27663258,33834026,26848788,21985692,29021802,31441363,29122516,35209651,47857615,28687112,29311598,22679336,27236845
PPL,85966421,101398829,103931792,95026687,101691050,115302290,83305337,142507671,103467360,113555102,89452004,90436060,107839480,100907027,106860705,95275579,135239581,115261088,124473665,185332778,133403852,91830298,106197346,91529483
PRU,16097712,28251244,35244686,28824599,47144700,52684676,38703844,82957950,33981184,28763360,33576433,40691530,39915600,41266021,36522654,32434406,37409590,50668253,30241226,49292678,44703985,38556171,40686233,37991547
PSA,8731513,14929388,19316213,14178313,20455059,18893684,23529399,23399668,23938787,17487995,17322528,20718680,17836606,16737687,15572092,11542002,16038719,19104955,13557556,16101585,14737691,14852624,15204651,10865531
PSX,37039871,63531627,69964317,61933409,67317964,76366717,63027329,103614060,59663569,63911088,60634509,74071481,71812639,76728616,66211969,65767234,100459304,87481087,80881025,137082113,64978278,79946662,71119505,70549504
PTC,7941581,16150540,19984132,14031851,16098761,17396869,13762078,16451849,14886872,13418319,12883604,21426446,12462275,18187098,16231122,13468236,14481981,17815440,17452765,13592141,12294759,16462749,18390284,20786085
PWR,18732721,15573117,15858411,13828493,17426649,20398754,12981668,21033986,19473014,17954898,18416424,21113141,17318957,25215679,22428672,22206527,33387692,42936253,32084152,33636286,23900603,24230252,20974729,22337939
PXD,76078636,38126149,37039721,31783924,40703543,40436366,48940881,67153781,60055142,32459154,43283345,48450499,49315878,55546494,53102756,43412963,71981042,53377056,35868908,68405965,50357535,54942106,36174130,44963378
PYPL,166748135,264968967,424127288,266666533,392720575,491517983,180697055,276029878,288566059,255378258,325142825,343996785,275613410,265309497,340357537,263062509,318447681,380152776,371660966,433680699,671381948,285114948,276333468,434239196
QCOM,83231655,165396269,190540131,163276141,176555429,221680102,108899515,169566040,142248014,169127022,157125333,196725997,164712829,166082156,141857903,175172292,212654246,217840804,249563225,242240794,241754236,208517243,190560341,321182899
