Ticker,Market Cap,Exchange,Outstanding Shares,Q1_NetIncome,Q2_NetIncome,Q3_NetIncome,Q4_NetIncome,Q5_NetIncome,Q6_NetIncome,Q7_NetIncome,Q8_NetIncome,Month1_Volume,Month2_Volume,Month3_Volume,Month4_Volume,Month5_Volume,Month6_Volume,Month7_Volume,Month8_Volume,Month9_Volume,Month10_Volume,Month11_Volume,Month12_Volume,Month13_Volume,Month14_Volume,Month15_Volume,Month16_Volume,Month17_Volume,Month18_Volume,Month19_Volume,Month20_Volume,Month21_Volume,Month22_Volume,Month23_Volume,Month24_Volume
NOV,8111806000,NYSE,393777000,155000000,126000000,104000000,32000000,69000000,-50000000,-40000000,-69000000,46886791,79627499,72928915,93266918,104221914,114103884,85114871,111316613,75519503,67192688,56471906,59604109,86387561,70621135,65376934,85322979,93143214,63401976,85987894,143099700,112871373,77784182,79975924,90951779
NSA,4360441000,NYSE,89238000,29448000,28959000,31260000,22211000,25038000,25228000,25473000,30224000,10022559,18748758,25777316,12357788,20556242,14073194,11865494,18961135,15453858,13846329,15632400,14623220,14771113,17614435,16249486,13810292,28822072,21758170,14462732,11905553,11558540,10462409,12776104,9634490
NTNX,8810607000,NASDAQ,239614000,-13287000,-70969000,-70790000,-99514000,99480000,-111987000,-115416000,-420206000,,,,,,,,,,,,,,,,,,,,,,,,
NTRA,4936467000,NASDAQ,119152000,-110803000,-136937000,-142600000,-121480000,-145151000,-138595000,-140564000,-151273000,19590819,26859815,26136439,14981464,23551627,23424690,22202162,34485147,25512703,28068363,30128891,45376323,21430098,23654646,30859859,23697774,26328078,35116481,31237852,111453465,16997840,30881567,16209794,16717414
NU,36802732000,NYSE,3651270000,224866000,-297613000,-297613000,7833000,-29850000,-66078000,-66078000,-34212000,,,,,,,,,,,,,,,,,,,,,,,,
NVCR,1580049000,NASDAQ,106616000,-57418000,-53061000,-37303000,-26576000,-24008000,-4647000,-26458000,-13124000,22661541,31529829,57077101,26358024,51053056,16445629,10481596,16911720,11633683,36257251,12437534,9811527,11121353,9372566,10156969,9501847,18754801,13754883,10311163,13058719,12897796,18407153,13167323,15124420
NVST,3974370000,NYSE,163824000,51900000,43800000,73500000,47600000,47100000,74900000,85800000,92900000,26782944,33687222,61568662,30908979,48767547,52692156,30353343,40630806,45434281,33655951,35529192,37058296,33960165,42871134,40260289,32787681,36668239,38239863,34967207,51393242,35057762,29807186,27613042,26884570
NVT,8403135000,NYSE,165775000,112900000,93800000,158700000,93400000,79900000,67800000,67000000,74300000,,,,,,,,,,,,,,,,,,,,,,,,
NWL,2911826000,NASDAQ,414200000,18000000,-102000000,-249000000,19000000,199000000,228000000,98000000,215000000,72066382,214889342,96303569,127767460,140646778,199995359,75688666,120732930,98708419,72832037,101048266,93812841,82836804,78717560,51305060,56051103,80041838,91082085,54272606,63385510,92587395,70391371,70899518,54458135
NXST,5011900000,NASDAQ,35082600,96000000,111000000,203300000,288700000,227000000,252000000,263900000,169600000,3434565,16438307,7200027,4517072,6438956,7035145,4005238,11115657,6784189,5201264,8739968,18935643,8612301,5945817,6488752,5673579,6631726,8034223,6865649,9279822,7148685,9260945,8001039,8130170
NYCB,7564314000,NYSE,722475000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYT,6787201000,NYSE,163558000,46574000,22321000,70786000,36617000,61777000,4725000,69889000,54656000,17198601,19223142,33201345,16458518,18386537,26893615,12970452,24703540,24831297,15335160,19943669,29237329,30546778,23222214,42901527,20405349,34906331,35737627,18879716,33475638,28458065,30779689,20419941,28267929
OC,11034298000,NYSE,89834000,345000000,383000000,124000000,470000000,343000000,304000000,227000000,260000000,,,,,,,,,,,,,,,,,,,,,,,,
OGE,6789730000,NYSE,200287000,88400000,38300000,50300000,262800000,73100000,279500000,319200000,252500000,21177275,26598711,27838253,21855355,23751784,21630760,21820045,28659210,22743142,19594802,23240592,25215019,25904850,23368586,22302834,22375029,28728768,25549482,24833051,32009681,24215096,25370228,26068365,16937091
OGN,4426438000,NYSE,255568000,242000000,177000000,108000000,227000000,234000000,348000000,202000000,323000000,111114090,63290835,43969092,42997590,41041924,55502060,26959836,51429751,43105550,41327957,42851894,43046423,41962536,39137915,36577127,28612157,29463421,36129159,31023098,60310057,41723342,39660606,46423930,51614518
OHI,8419178000,NYSE,244872000,59856000,35942000,45579000,102274000,89467000,189607000,33291000,138947000,,,,,,,,,,,,,,,,,,,,,,,,
OKTA,14019884000,NASDAQ,156752000,-111000000,-119000000,-152918000,-208897000,-210000000,-243000000,-240775000,-221311000,31343733,49049302,49446909,42630848,76850857,48332709,36546671,66196880,44021137,52763887,85999171,98167653,68904178,167969476,43244434,41122697,85333344,69700163,36288457,83116810,38378261,47372771,41640981,27845608
OLED,7498723000,NASDAQ,47346400,49678000,39839000,65134000,53455000,41502000,49970000,45876000,46109000,,,,,,,,,,,,,,,,,,,,,,,,
OLLI,4474796000,NASDAQ,61704000,42181000,30980000,53088000,23082000,14097000,12523000,44727000,23185000,14191417,18800034,22904827,18610117,27998290,19390571,18390958,29390404,13975273,17146374,36252023,23280726,24675560,27993900,24678243,28052085,39291381,34314593,30032982,39287874,19877892,24227303,40402897,18870721
OLN,5936471000,NYSE,125826000,144700000,154000000,196600000,315200000,422100000,393000000,306600000,390700000,16681321,41992349,29153075,31184895,27844196,30367729,27570386,35530219,24208056,28157105,23984520,33177952,36523763,39765897,27384411,30130435,48831785,40068824,39976929,43460339,35667176,42392760,34432269,28616362
OLPX,1047517000,NASDAQ,654698000,6156000,20964000,33633000,60763000,87715000,61961000,69311000,56591000,,,,,,,,,,,,,,,,,,,,,,,,
OMF,4521696000,NYSE,120418000,103000000,179000000,180000000,188000000,208000000,303000000,263000000,288000000,12660910,13060074,15805911,15762901,15506673,16994898,16230379,32952987,29153865,29229324,24130865,24237805,32550036,33284513,24723468,25337099,28646728,31217045,23744502,33410422,24321937,25829126,29318220,29438119
ORI,7733751000,NYSE,284643000,155500000,199800000,512100000,-91700000,-40100000,306300000,627000000,88700000,,,,,,,,,,,,,,,,,,,,,,,,
OSK,6035127000,NYSE,65301000,175000000,88500000,75100000,59300000,26900000,-2100000,24200000,89700000,8055801,9799433,16261961,8369819,11835252,9864137,11863524,13466231,11501305,9590408,8877623,6789632,9847113,11269823,9444896,12753799,10287552,13373973,15802978,13586812,11426847,13431244,10069210,12033977
OVV,13600837000,NYSE,272890000,336000000,487000000,1335000000,1186000000,1357000000,-241000000,1384000000,-72000000,36355557,75418288,56865726,62461868,123152805,68597707,61143607,93898774,64579989,59728736,56744535,95100948,80433381,75706832,78383854,77417164,142483460,116409028,80825186,111155768,73606253,69854709,61529451,66949923
OWL,18462595000,NYSE,454558000,12859000,8317000,1592000,2060000,-1126000,-11815000,82000,-53323000,,,,,,,,,,,,,,,,,,,,,,,,
OZK,4099135000,NASDAQ,113142000,171964000,169900000,162879000,132349000,136405000,132508000,149761000,130290000,11760482,18314038,19040862,42758031,30358476,39952398,44873236,57483792,14322883,20099900,16447989,13012008,22152899,15483315,10370014,16484585,18740738,16729371,22292569,16186443,10170247,15055931,11379251,9820449
PAG,9958158000,NYSE,67298000,300800000,298300000,298000000,340100000,374000000,367900000,311300000,355100000,,,,,,,,,,,,,,,,,,,,,,,,
PARAA,7870631000,NASDAQ,40703600,-299000000,-1118000000,21000000,231000000,419000000,433000000,2058000000,538000000,862430,1429323,1595961,1368488,1229282,2545851,702401,881343,1278766,1507880,2482486,2046139,1451857,1521947,1069923,729643,1273828,1324182,1356764,2332860,2406809,2101219,2476328,1525239
