Ticker,Month1_Volume,Month2_Volume,Month3_Volume,Month4_Volume,Month5_Volume,Month6_Volume,Month7_Volume,Month8_Volume,Month9_Volume,Month10_Volume,Month11_Volume,Month12_Volume,Month13_Volume,Month14_Volume,Month15_Volume,Month16_Volume,Month17_Volume,Month18_Volume,Month19_Volume,Month20_Volume,Month21_Volume,Month22_Volume,Month23_Volume,Month24_Volume
IR,29974926,55373516,55114980,35794850,51822052,44755314,47181828,67115047,42865190,41479078,48804522,61643894,48961120,64094789,77890385,56991851,56134954,70678532,48293993,72912297,45029495,39712489,40793358,44927855
IRM,19431212,32789908,27509885,29915078,29086168,30886065,23943098,31153207,29020234,33185672,26871211,28261489,27850346,46345952,32289072,38276924,31184737,40450019,28023517,48325196,37657736,62831302,41963646,35848557
ISRG,26396829,29759058,37629715,45112323,30573578,30368350,36695403,36627084,28738295,41010899,39114688,43131343,55369247,38120629,41209977,42196747,44232575,44941921,44914483,48070958,36463934,49923097,35717287,29058794
IT,5328192,9222479,9623429,6475702,11365590,13198322,9641035,10856659,9331157,7818502,8025593,10344085,9203386,12139191,10880528,7247593,10033373,14846270,9230737,13048147,11505266,9984234,8537688,10404441
ITW,13299641,19407975,23160020,20706205,21849636,27335243,17979084,27990141,21657331,18788770,20450003,21946662,27572811,26250366,23567017,19509733,21967664,29176093,20824976,24201618,24789959,20355169,20129551,20314946
IVZ,53996431,85650177,74174201,88421749,104239942,97197882,79258894,123924948,91122602,113591999,81898882,113244605,110924880,126447223,76744073,86367822,83276034,80154849,80637791,135442715,103093613,96073250,80476504,68286014
J,8107933,13665224,12617024,10165191,16513966,15150835,8346908,15708981,14634111,11205326,8764328,12078650,12543994,11436831,11708546,7954515,12327840,15468411,13868770,18525884,15773607,12517821,12076161,12738967
JBHT,10542146,16613025,15427519,16770381,15077175,13588511,16150722,16783055,12065622,16868186,12533587,15456175,16740445,16995458,14755964,14920417,13986948,18903007,27442701,19006900,11594686,15918036,9682239,10320411
JCI,47834181,87546877,100705385,66210884,74288933,93625570,72503405,95265192,71150990,60200726,67870112,94068843,84700615,82134112,84645053,82877022,91250736,129407676,80816616,102474691,94551676,73672448,62431177,72294936
JKHY,5605947,8518390,11924686,10152011,11734735,18681639,14390031,18730885,11417545,7232769,9610257,13498183,9211420,8797170,11881750,7805306,10059209,11821281,8609305,14217272,13534580,12041789,11518459,14747760
JNJ,85265435,147239309,1084597713,201433484,146420516,131391015,145984330,185727779,164788113,160523975,129804586,138345404,139409660,168208394,157194059,114642190,159327466,152671542,163085375,178828338,154521593,164864607,167967356,162042197
JNPR,43029398,60257460,81726193,84987038,76974859,91108003,74958891,80084193,85042372,68445706,60273533,74557168,81632493,71633385,72907425,82858340,66403033,98935200,83751863,104688284,73554157,101235489,85578547,68861061
JPM,146267311,172247400,169318304,231274765,206576256,234843075,242598953,458502954,169565594,209965176,202051672,226634577,318234727,248385561,258105181,239566728,268244292,313563637,301715359,389411084,288616170,372752625,251947349,202826185
K,50206864,52973866,52867373,38772052,61610590,55426091,30928453,51008982,45528172,40534842,37174132,57903953,39496103,50567681,46100144,49602336,65733483,74846973,39218041,56332068,56169732,47217386,45798195,40575963
KDP,118251646,173111048,170957406,211289354,202007540,201116903,160874722,199213322,146113989,127442705,151412371,163472554,148657417,162376359,149002761,133309063,366343801,251782447,128549986,132175340,124775789,141227553,122153547,96388998
KEY,196966800,273954476,292939639,453986521,399560770,547505241,489857852,787038450,208720641,256555722,210869532,220537084,276843106,227031427,180399631,211534749,212845299,223118563,224973125,220829501,152720106,195917209,162760191,137794663
KEYS,13340141,27011600,39190863,18449014,22213187,28116948,22181994,24996211,27667183,19801506,17331200,21853778,18611164,19660548,18762672,15803070,19468661,24714721,18060575,24902770,24654995,28690552,22213620,22099252
KHC,98160054,172272700,169678698,152346931,166744635,177692805,100468314,134915892,129313044,154744987,122241432,130496963,181397949,197542832,134150891,157640090,210326144,187706955,131737035,146245102,187663674,136576345,166118850,169015497
KIM,62459820,96977709,100806566,87012608,81452209,100291366,75043233,120501657,85819894,88983752,85722005,82010726,122638435,89298257,67245417,76384032,107763684,118453592,77369731,100829229,150821607,95675146,83844661,78121608
KLAC,11458725,19341923,20213110,22526391,20613913,22655660,20116823,25064048,21231976,26329253,27467830,33495412,45270299,37605380,31047200,30440030,27814596,31003751,27865570,31153271,29234101,34488977,29494639,24044616
KMB,19594640,30967086,31780266,39331974,33907519,37373873,32875965,37557542,31164373,38126625,30344715,30216777,39707379,33247873,26552211,29014192,35131609,39459029,45802574,47563345,34875392,44639921,36817948,27182070
KMI,192345950,273654580,246234757,266095856,290762300,291543042,215160172,309914882,236155934,264813403,264762472,346143167,435084764,436922823,305960297,293859931,349683961,391362013,314659360,460082484,331755517,364963371,340813716,293450198
KMX,32109748,47048916,27566312,25286794,54400207,30469515,50826791,55773145,34425257,54879326,75040871,42806913,56619749,51541090,23580519,23790848,37973808,42959542,46035505,36088518,26807358,34397678,28137466,21100771
KO,231368333,310415218,204582938,256313202,319447562,291110244,213244073,335471984,265890805,260737213,245987463,269992797,325964524,317269318,223035946,275808130,353200933,459756698,319086263,425572961,395791477,404199628,426803925,285918267
KR,55113262,118439487,93586173,78121389,126000874,119260596,91806320,166883737,89836453,79113429,114850197,106752242,162344894,143713167,108537906,93197354,135406540,155279475,121889899,224680757,116953915,164543359,199445833,130864477
KVUE,246511116,635390392,1707096210,174155581,53044117,,,,,,,,,,,,,,,,,,,
L,8753267,19531950,13009326,11529761,17732281,16956589,12759159,24709361,17842149,13173386,19152263,15547933,15903524,22451037,19139493,14041276,21001618,24471350,16144397,20986192,14725334,12928102,16684554,18939655
LDOS,8621951,12328925,20482886,15606004,18875227,32155281,12535403,21895964,18023750,17674704,15612366,20002727,12829919,15908158,14936536,12626704,16789934,16640793,15457497,26592113,25309776,20617842,18995069,13871124
LEN,27043343,48700898,47296919,39591971,63400994,41533018,32350101,59314601,40674982,42466583,48819910,45926119,46913838,58336777,57273436,57932042,61916370,53441068,58122292,68655352,47825772,64788941,57867753,34599540
LH,9011843,17235312,17389140,15149978,13588842,12792975,10760228,13389756,14346344,10824780,13313639,18144708,18153620,12446913,12167058,11863312,19707501,17713670,17339032,19333182,19869558,18699807,19482663,12831326
LHX,18702977,24378911,22862688,22068471,20329473,25503734,16860143,26680922,20985685,33662246,24202783,27283412,26863195,20069207,21195509,20015971,17887032,22971008,20319371,38953493,29166162,37275451,25777932,24419610
LIN,17142208,25418945,24848457,29851110,32829767,31950384,29896881,52684811,69270337,41810774,30700825,38246758,42638918,39953880,31507431,45668365,72954675,42400856,36975574,60755458,48394518,36253384,31902423,32969891
LKQ,18682484,30083618,27007178,21933163,27558571,22896839,19295002,44031387,34428099,27195222,28247500,31823203,27690506,34630272,27310990,29285601,36517538,40552674,38393339,45198506,42879586,27581583,34659287,28005252
LLY,45516105,58019308,71152574,46835927,56778357,75112510,56071795,80115766,66674226,50722892,53002346,69750948,55842424,68936990,62135816,42681800,68053614,65874585,58019395,70442271,51888486,59753612,74511225,60736110
LMT,24266135,23739709,19351782,24017791,19693582,21341183,23162953,34412103,23120390,34506939,23690100,30740908,32648773,26703410,24137962,25169171,27067212,26362024,32327054,72606244,43081013,43239655,33209027,33361657
LNT,23735766,33617123,34687850,24071665,31548121,29076882,26174456,41922826,30213067,23981785,27349216,33294494,43799795,29204501,29877382,22500167,33931444,51877337,26224650,26656125,21186997,21714780,20830819,28489560
LOW,30133302,60014506,52934502,42572865,67239364,65371863,50317329,79985625,52881671,59170910,64790354,75839873,74186698,83702336,85785051,63097594,83503143,92945505,82898203,101706087,69439334,83717050,75575597,67066844
LRCX,12739251,21701939,22325825,26937510,26802144,29897943,26545171,29631328,22891319,27931156,26185402,38681089,61077924,28050500,33297322,30406478,24827379,28750765,29941594,30898649,25573354,36697923,27014547,28347948
LULU,56924252,27118299,26244046,20941197,43538278,33492941,24606015,59440534,23251745,42490850,46541109,25774156,31646644,45575010,21298450,21523201,31471118,35467450,29710780,39252862,21618586,34042342,31988396,15829081
LUV,94994674,136527288,143779980,188333643,158130769,136791454,148195994,163497752,107595846,152370081,146471929,102607594,130507321,130996857,105351016,127283946,125931135,102571677,140098281,194989570,138286148,165805934,243976940,164094995
LVS,54693407,108382291,75428702,94578374,86178902,82310989,99226912,109025506,74629529,128064376,104246315,118088267,185988278,155777196,92414494,143124336,159757961,151260185,115534974,191714199,143438275,238813065,178572215,170468516
LW,51498940,31141168,33176552,33430346,22680471,27162572,29083701,31520463,22807176,34233593,27968257,35865364,42200741,32081348,24628330,30530800,26604732,22575564,24034974,35187181,17979392,34536321,32625347,49220394
LYB,20720595,43685844,43268939,42103821,40676594,36916340,40063719,55084451,36794655,38486489,30565636,52426757,49742862,59296282,42695433,45371280,53782378,56055606,36384562,63088356,39649237,42984345,54055455,49233964
LYV,21927723,37823877,35691237,56503132,36598311,47436977,25547516,42480011,42602085,43704287,41590006,71290957,28772890,39374499,27516870,24549950,37920887,65427076,32136468,56992650,51853228,44666466,51484330,59565653
MA,29388199,46028613,46910074,50764724,61953208,65034153,47166966,68442857,45192096,65447151,50710037,56179774,68697681,60088754,54862345,51926173,65072588,75027847,68736214,97502965,91243761,115446664,90416897,132988976
MAA,8338455,12902166,11779483,11635340,12692938,12667141,13074626,18775958,15182953,14242197,12679498,11977230,19522291,14871512,12172010,11284458,14192947,15572313,14492331,16663368,10957231,13396527,13821798,11632163
