Ticker,Market Cap,Exchange,Outstanding Shares,Q1_NetIncome,Q2_NetIncome,Q3_NetIncome,Q4_NetIncome,Q5_NetIncome,Q6_NetIncome,Q7_NetIncome,Q8_NetIncome,Month1_Volume,Month2_Volume,Month3_Volume,Month4_Volume,Month5_Volume,Month6_Volume,Month7_Volume,Month8_Volume,Month9_Volume,Month10_Volume,Month11_Volume,Month12_Volume,Month13_Volume,Month14_Volume,Month15_Volume,Month16_Volume,Month17_Volume,Month18_Volume,Month19_Volume,Month20_Volume,Month21_Volume,Month22_Volume,Month23_Volume,Month24_Volume
CNXC,5296330000,NASDAQ,66915000,77635000,78850000,87870000,104944000,106690000,113142000,110273000,124108000,6388917,8839039,6288411,9718333,12876962,8273518,6328697,7658628,3474401,5262247,4652808,2796668,4503509,5398888,4933886,5583629,5075123,4779631,6739278,6311923,3955746,7732505,4566269,4215072
COHR,4836068000,NYSE,151411000,-178234000,2546000,-45072000,-38698000,43636000,49002000,67657000,74464000,29687471,54838023,102768670,45602454,101696607,58518026,24006124,30606334,26626508,21734117,31951504,38383339,27165105,44239384,45622553,33612972,44899297,35635303,24715428,27527042,27179213,27111571,26790003,25279478
COIN,17415834000,NASDAQ,189950000,-97405000,-78896000,-557001000,-544635000,-1093654000,-429659000,840208000,406100000,105454231,129154997,206046839,360323527,392178755,266435475,276425584,484905969,431582417,348999500,233864353,425887613,233586204,224691916,347634516,293349856,289865999,411974904,86594188,98433073,93967927,111867363,90585485,115317696
COLB,4142220000,NASDAQ,208571000,133377000,-14038000,82964000,84040000,78591000,91157000,42911000,53017000,22097653,31432370,30809917,44589615,36066183,53615266,39725456,85998803,58210699,26307843,23902930,15917807,24320041,17995945,13634072,18053349,19866520,16755764,18445484,19674385,15643149,17449309,17734878,12793125
COLD,7367819000,NYSE,270255000,-104724000,-2562000,2944000,-8912000,3935000,-17407000,-7965000,5294000,36654455,26838831,26957210,23038221,31978473,31332880,22852644,40826917,25163035,20857773,22585072,34686007,41868288,32927709,31259182,31553011,52496848,42655151,36590335,41352385,36993948,46373617,39579440,47834388
COLM,4477725000,NASDAQ,61330000,8350000,46202000,125690000,111750000,7163000,66837000,156961000,100563000,6148790,8151663,11347127,7772457,7836899,8066264,6039154,6458060,6805919,5557532,6001341,7551618,8572479,7876383,7111197,8073277,8212605,11313574,7083443,9835375,9820218,8184318,6675898,4639335
COTY,8580263000,NYSE,890993000,32900000,108400000,238300000,128600000,-281500000,53600000,261400000,226000000,95345327,113082308,85044013,96255893,94582281,125095890,86137064,124724851,141033979,111772046,112273178,130007266,124528490,163220529,140863102,121214996,179114331,249727444,161412359,201777086,210770982,189699624,115650381,232268255
CPNG,31286802000,NYSE,1608940000,145192000,90855000,102064000,90679000,-75491000,-209294000,-404979000,-323977000,84166735,129033969,157695795,130488618,237740261,187500729,96569711,201465995,135694644,130217646,167030040,184393962,158545794,109461153,168469137,202852788,155839614,333278735,136316462,347024609,186744351,228997731,161242906,149515263
CPRI,5992824000,NYSE,116140000,48000000,-34000000,225000000,224000000,201000000,81000000,322000000,200000000,27542111,41517930,121539030,39600688,57238280,59264648,36476791,69723669,70846579,27135931,38774444,41933543,34177679,44597309,40271806,40256316,62672135,59555777,34600300,75891133,48287551,34470829,30451533,44572535
CR,4768957000,NYSE,56773000,45600000,105700000,106700000,-59300000,280500000,105000000,72100000,116600000,2577882,3386787,4664404,7202540,7436397,8788945,11034033,,,,,,,,,,,,,,,,,
CRI,2519779000,NYSE,37258300,23867000,35996000,80179000,64957000,36970000,67933000,96973000,84976000,8267681,14136784,14370201,15998886,19204574,16151112,15043472,18249631,15283707,11828775,11742837,14750829,14974903,14501621,12605617,17265017,18018880,16101848,12336364,11430232,11003741,8905265,10505861,10085809
CROX,5205861000,NASDAQ,61644000,212412000,149543000,137735000,169349000,160315000,72760000,154853000,153489000,18751657,26522562,37211089,44098719,39790280,35448624,36694495,34002449,35558459,27567647,28027987,48443793,33339155,29472426,39510033,34713266,32517710,45516225,26626644,38618390,38103147,45667871,41739471,22461789
CRUS,3798494000,NASDAQ,54710000,15600000,-53669000,103477000,87188000,39707000,96414000,127636000,85096000,5771574,10156699,10893795,9413581,10919638,12798076,14011362,11147107,13363498,9128376,9332795,12548118,11076179,10888322,10169187,7089615,8842874,11225735,7432700,8464767,13975165,9287181,12400395,9913599
CRWD,44347707000,NASDAQ,226056000,8472000,491000,-47481000,-54956000,-49285000,-31523000,-41980000,-50455000,52053638,60217359,85109505,66933783,91652152,87267532,68062102,135805126,83319678,110875365,100581932,124631254,56997086,68520553,82620601,62384048,96501072,117559967,79628930,144590069,72080043,106610878,89397410,81778387
CSL,12311024000,NYSE,49919000,194600000,101700000,174200000,254700000,301500000,193600000,128100000,142100000,3777378,10012021,7336690,8356092,9525154,7746520,8705557,10742936,7548960,5802298,6569006,12949749,11420831,10000076,12494638,7774853,7278786,7412829,8001785,8158090,5798546,5594337,5347135,3669987
CUBE,8182630000,NYSE,224809000,97879000,97566000,81357000,112888000,58358000,38155000,39232000,90569000,24149736,31715814,38586058,26535613,32630236,27069009,40622208,43196013,48121137,40539197,88193983,27719618,31186323,26977112,27552550,21330055,37487158,41081311,26414222,35634800,28744210,39577068,47894789,35700293
CUZ,2783994000,NYSE,151774000,22621000,22196000,24118000,80639000,34052000,27984000,167305000,54018000,24601016,32898695,34182574,26240822,30324285,33463827,34089468,56926409,22869289,23406235,28102133,24829819,30404937,23265307,18026019,19243610,20186328,14023298,15733309,18895955,22152056,16037497,17548935,13789016
CW,7787488000,NYSE,38305400,80999000,56846000,109023000,73768000,70872000,40685000,76579000,69703000,2696868,3286792,3493969,3134931,3472423,3164709,2345255,3324947,3657350,3835557,4048897,3984175,4526375,4423923,3637322,2613100,5001320,5554490,3846835,7317164,3254229,2975848,4599605,3327213
CWEN,4276465000,NYSE,82386000,38000000,0,12000000,32000000,570000000,-32000000,-8000000,21000000,26025592,24401246,21705142,17527293,29050539,16176504,14982664,22128068,12534090,11726600,11661164,10525600,13249323,12577081,17588770,10960902,14453870,16989504,18791324,14378862,9482886,10647274,11790520,14717260
CWEN.A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CXT,2992061000,NYSE,56797000,43200000,43700000,97200000,-59300000,48800000,49500000,72100000,116600000,4291913,5281307,7031420,6882727,9867871,11162525,19315157,10414626,5954313,7259154,5399470,5058496,5273839,4006914,4618375,3462264,6637939,5799518,5869074,7285654,5262290,6290651,5470476,4956667
DAR,6891607000,NYSE,159491000,252383000,185801000,156560000,191081000,201996000,188053000,155754000,146812000,31851282,29833974,25610224,22765952,30139560,32403885,22592423,35488977,25902418,24023747,39409654,41566787,32698880,24450417,27436253,29850648,38816168,29913459,27844577,38936286,21317843,25529969,34984500,23440042
DASH,29642871000,NASDAQ,365829000,-170000000,-161000000,-640000000,-295000000,-263000000,-167000000,-155000000,-101000000,51128994,58424872,85333436,53842816,67486429,90493236,56686899,90581728,134285013,80635646,86494007,141156713,115442172,109835699,146140663,99089514,120844796,167859720,83517679,122721437,151680153,97359174,70339625,91469215
DBX,9365040000,NASDAQ,257875000,43200000,69000000,328300000,83200000,62000000,79700000,124600000,75600000,33494308,50090162,76741581,73575915,134046131,90441103,54898043,83847871,63558227,43309059,53710242,63360775,53642588,48378984,48904172,47476234,80334444,80971463,52176946,81410083,93257751,73665769,75492821,111646823
DCI,7094192000,NYSE,120588000,91900000,93700000,86000000,87200000,101000000,83000000,71800000,77100000,5829912,7098229,8473064,7409232,13746716,8670564,8707989,11401990,6716367,7281735,9620557,9234469,9203710,8418663,6626585,6919229,10826224,7690730,10292544,10121299,6541410,9777711,13642764,8132316
DDOG,28619411000,NASDAQ,299067000,-3969000,-24086000,-29034000,-25985000,-4879000,9738000,7169000,-5484000,53524062,63420794,123977030,80650264,86390768,129413011,90243080,125435467,108169051,96667359,83186166,110340267,89795634,87928040,98585514,95292521,120359497,145609604,71051456,100249985,101164014,92948766,87439297,71540101
DECK,13299325000,NYSE,26134500,63552000,91787000,278662000,101524000,44849000,68819000,232943000,102063000,4896950,6839687,7729467,7677547,8484970,12747360,6001088,8281083,8396312,7187778,6915306,10027777,9447797,7418131,6787197,9340773,7464657,11457240,7086041,11806546,9504839,6612420,7262736,8140672
DINO,10263328000,NYSE,181039000,507661000,353266000,587027000,954405000,1221262000,159974000,-39530000,280787000,25265688,46548437,50988701,33512612,46364303,66654188,44891841,66069284,40567489,40437582,51463063,52029193,38826067,41207298,35502071,37211137,61548473,49690302,33874818,61309983,48431939,41259021,32848267,38430974
DISH,2696062000,NASDAQ,295438000,200323000,222705000,954469000,412230000,522832000,432651000,565412000,557042000,118770117,156013606,209702348,219324642,376696207,284466800,152763749,204461507,100608536,91158644,101955736,89066881,97575916,93723743,76927064,55968868,100056392,136909219,46417426,49915077,58638670,67119316,58871584,66272576
DKNG,13246487000,NASDAQ,463975000,-77270000,-397148000,-242697000,-450494000,-217103000,-467693000,-326297000,-545028000,136567362,201136358,344229975,193085948,207050951,308064424,209592913,225881471,371199934,223763602,249272835,485509701,447136097,397344585,522969895,330049583,423946895,576242189,414060199,579497583,585483051,578689901,379825874,345095520
DKS,9251364000,NYSE,61452000,244331000,304649000,235621000,228456000,318502000,260559000,346093000,316513000,18241258,33512728,58789365,18850759,25588464,41441595,23222001,45942308,16984029,21841822,32706647,42176335,29683070,36969062,35795143,28775395,39955028,94732966,28181538,42160607,25915823,45263290,52804197,50573302
DLB,7690509000,NYSE,59556000,16399000,95696000,79375000,27756000,39597000,36720000,80014000,44191000,4840363,6882530,25375402,6479769,6666558,7707093,5158728,8292591,8101351,7138659,8132655,9535697,9046809,9230762,9119482,10054999,9351515,12924214,8450464,11645652,14324989,9139960,11713504,9230518
DNA,3484091000,NYSE,1600990000,-173315000,-204969000,-176544000,-669055000,-668825000,-590505000,-1600656000,-101881000,256864807,388426935,524042602,450600217,530591090,495565552,314998453,483461553,387270206,393683746,467005325,564966691,523156809,501597034,729585831,379397226,556648433,516615853,396060546,498045813,214417347,256455141,251928406,92537205
DNB,4251708000,NYSE,439226000,-19400000,-33700000,22800000,8000000,-1800000,-31300000,-11600000,16600000,33339790,50451133,52408859,48860404,58488624,69051652,43027291,57529189,55957293,41308541,60369425,38782984,34023419,46883722,50549801,63955999,36863315,31382201,26597714,37464055,44415891,38726301,48176546,58069520
DOCS,4205779000,NYSE,125514000,28406000,30668000,33468000,26299000,22383000,36726000,55647000,36088000,23894838,53261142,64219185,24442009,59243960,36369681,22265160,33476033,48088151,24202589,27771190,65436761,38403002,33320587,49870191,30646768,45680799,76489033,24087113,56757008,54058798,35878582,57405722,73277377
DOCU,8244026000,NASDAQ,203205000,7395000,539000,4863000,-29866000,-45078000,-27373000,-30445000,-5676000,43506883,110134250,47817907,50662765,131660591,55411653,59833375,123251256,70595769,84361574,177060137,94524052,97246319,140731771,69258104,70610406,161991250,92696811,78940732,193597379,65803801,102424229,236915739,36236560
DOX,9681576000,NASDAQ,119026000,159428000,149603000,129667000,128936000,128466000,158497000,133602000,123525000,14048670,9944661,13245733,12000597,11726887,15422728,10031192,16130022,14256681,12338979,11859545,12050642,11739662,15755543,12130201,12233275,14750611,16396532,11654133,13726847,14179150,10621383,12230201,15461863
DRVN,1884735000,NASDAQ,167532000,37749000,29749000,27398000,38391000,-57044000,34443000,-38757000,33124000,20066989,31950770,61710054,8554465,10505845,16672159,8084361,9384411,9545931,11862084,9930487,10939199,17373716,17755163,9526180,9066550,8499989,9391310,8599143,9799661,10210447,10924742,10816644,7588896
FTI,9063647000,NYSE,438069000,-87200000,400000,-37300000,-10300000,2100000,-61700000,-155700000,-32200000,72799012,165997360,94744349,163001637,129560638,134495576,79399191,125694251,129332544,99802366,112377298,198456850,177332333,185421153,157209151,144197192,222921692,170421834,199194877,263788457,216637330,194649284,114351289,109198537
FTRE,2491728000,NASDAQ,88800000,28300000,-11600000,66400000,,,,,,21706807,34480044,29449404,,,,,,,,,,,,,,,,,,,,,
FWONA,15824089000,NASDAQ,23974000,253000000,15000000,562000000,391000000,622000000,240000000,-231000000,328000000,2371311,3651030,3382906,2919752,2897004,1812471,1661936,9695357,3486855,2521446,2989153,4278893,3491990,3452644,4014747,2449728,3617632,4140435,2161963,3556548,2871849,3379771,3714417,4603225
FWONK,15827554000,NASDAQ,208137000,253000000,15000000,562000000,391000000,622000000,240000000,-231000000,328000000,,,,,,,,,,,,,,,,,,,,,,,,
FYBR,4082057000,NASDAQ,245759000,-2000000,3000000,529000000,-52000000,101000000,65000000,-4509000000,-64000000,51147215,52874965,52066992,90455814,52970363,67562932,24676754,45724801,26382871,19069398,18984385,24059168,33069476,68721929,18846403,20487132,45619449,38346227,12375606,13836312,16934740,16608482,22513727,30333081
G,6395086000,NYSE,181318000,116252000,106101000,89712000,95843000,71670000,96179000,73085000,102386000,15549516,22879243,29090097,20679753,32470688,43834289,13638427,20928264,15924931,12490344,19460211,21936088,17279738,19710570,16154063,14940741,23616091,32529491,18544459,22099630,19944137,17426502,17378514,13804340
GDDY,11103147000,NYSE,146812000,82900000,47300000,93600000,99800000,90400000,68400000,87200000,97500000,15573452,64896657,33108747,20657616,30547597,36932914,15631783,23786099,18626465,18296533,16215753,22211207,15741264,20485529,19044350,15547955,23681333,43120948,30735816,38005317,39819919,31016475,46236954,36947577
GFS,30756254000,NASDAQ,552673000,240000000,254000000,668000000,337000000,264000000,179000000,43000000,5000000,15877145,26021249,35208375,32946147,28507337,37246525,22434800,27892466,41862141,28336901,60104195,44874917,33081428,37545934,59655470,47921840,42375507,49177884,39314912,65122679,54640059,44382445,40856790,60623189
GGG,11954564000,NYSE,168993000,134268000,129166000,126192000,116232000,117378000,100843000,120232000,103829000,10572312,11736346,11828041,16204111,18907233,23065056,16320011,19592013,25842904,15489528,13874613,22049615,16007134,13487762,12018623,10849419,12050657,16662443,14508804,13525356,12796858,14289656,15073312,9999437
GLOB,7847449000,NYSE,42434700,36993000,36419000,39418000,36100000,37092000,36623000,29131000,25610000,5548576,6111742,9938805,6657939,9048252,15310312,7908308,9044349,9081339,7502333,5375490,7018384,5967470,6347861,9658399,4640301,7472193,9847002,5561582,7970591,5637092,8500908,9913735,16322069
GLPI,11989516000,NASDAQ,262640000,155630000,183351000,194117000,219954000,151314000,119268000,119588000,149059000,19014248,81985806,25035971,21000600,23766780,30316725,14157723,27503275,21407595,21424521,25095417,29752246,34367070,37379930,49568170,29230923,31417022,32988630,31641131,29053519,23262593,27280899,30586892,16418530
GME,4016972000,NYSE,305241000,-2800000,-50500000,48200000,-94700000,-108700000,-157900000,-147500000,-105400000,50749933,73568340,59304059,47306748,128260520,64046334,49876026,171946660,81865591,103365525,116516140,81888567,102994916,109107845,164360851,76902272,69666642,92027596,57866699,157929302,46278150,84588115,59490363,52847547
GMED,7184692000,NYSE,117350000,57712000,49129000,50065000,47431000,54590000,38084000,15106000,47211000,22609831,36407872,56949919,14942244,16556667,32934224,23790744,34434539,46918065,9508678,10065448,16319411,9693999,13321392,13964301,11103825,14896780,17578228,22864914,13091594,10738323,10857764,11323136,11894444
GNTX,7082448000,NASDAQ,233436000,109155403,97578261,86168000,72656000,72404403,87528626,84179000,76661000,23043383,26277905,34328138,22138865,26012014,23115362,18245993,30575499,24338928,26524301,19289025,19534698,23424194,21081134,22696134,24500078,26360362,20619787,22864590,29585317,22871770,23700470,26427034,22922438
GO,2718354000,NASDAQ,98777000,24471000,13720000,15889000,17495000,20094000,11574000,6639000,17139000,13041524,19997515,27603473,18569386,17740038,21702766,16289819,27539339,17806599,16156701,23139879,30565974,22736783,23868280,29931716,18057139,27593227,27599983,16019602,20849399,13577471,16726847,21338074,28542453
GPK,6423782000,NYSE,307211000,150000000,207000000,156000000,193000000,66000000,107000000,39000000,73000000,51960478,72416441,81558384,68485446,145956507,62128061,50043667,71852420,64875620,63803967,62656531,57249017,65632848,57704518,64588858,56408053,62070277,63384984,56409032,60479995,61500291,53888474,44689616,42349103
GPS,4431174000,NYSE,369881000,117000000,-18000000,-273000000,282000000,-49000000,-162000000,-16000000,-152000000,107284153,151470719,182593045,147083201,184259794,237377620,161655155,245646158,125732994,132709019,148681931,223102875,170185927,144149329,180691533,169455737,210774041,255497273,222802908,245918992,228207583,176199706,173752069,240136898
GTES,2936636000,NYSE,264086000,64900000,26400000,84900000,51900000,53100000,30900000,62700000,70200000,26336585,32777294,46964308,17913055,23861409,64645006,9316906,17904338,20148210,9026874,12444936,13386391,24048469,16434921,11180887,11967772,17484562,18917382,21109670,29298420,15002538,9797563,14816656,15843465
GTLB,7068243000,NASDAQ,104100000,-50080000,-52469000,-38733000,-48455000,-59024000,-26099000,-45785000,-41227000,19001492,53334835,25714044,31330934,91171131,53724777,39012835,94616042,44855138,30980187,57051449,35037013,28853785,50510229,33217464,31574545,48584867,34960573,28305424,51035194,14822001,22560663,25821888,9874736
GWRE,7253923000,NYSE,81441000,12220000,-45568000,-9189000,-69318000,-31030000,-57444000,-40681000,-51276000,6880421,18540452,13041563,8488104,25160981,10641679,9371130,23877972,10450098,15291143,27907775,26942326,21101143,20057649,8695021,7789019,12429164,15193288,7795612,14222297,13315581,10440010,12931799,8471684
GXO,6339289000,NYSE,118936000,65000000,25000000,46000000,63000000,51000000,37000000,56000000,72000000,10429536,11884082,14006559,13577015,16695280,19075901,14495465,17183101,16842935,19995896,18673711,26515967,20463224,28457504,26408129,18020708,26448624,26552337,27857121,21961680,12591173,17716465,20430470,13911442
H,10890259000,NYSE,45917100,68000000,58000000,294000000,28000000,206000000,-73000000,-29000000,120000000,23127257,13274403,17500258,10424328,13206174,21522887,13187305,22273792,19007914,16744833,15400998,15770389,13626355,21000545,15566940,10835990,16591139,24601068,18046585,20777202,23852384,18656560,20033470,16757784
HAYW,2719386000,NYSE,213118000,29453000,8410000,15968000,23087000,66260000,74032000,63721000,50321000,34986086,76306978,63842128,33380273,30197418,51939418,29540663,47267192,29560017,44536192,29473071,27118535,33648314,40657894,32839674,34242804,34899380,50243249,22962097,28102710,14808907,26246994,24438759,26515557
HCP,4129814000,NASDAQ,109377000,-66315000,-53258000,-49359000,-71958000,-74764000,-78217000,-227700000,-21951000,32172308,37159036,33788355,36297339,78930500,26035550,24103258,37215591,29299550,26024702,39267579,31739414,27000963,35498206,29603434,24072170,49152846,33442030,23700916,32457492,12838509,17241637,,
HE,1370150000,NYSE,109612000,55083000,55194000,57821000,62553000,53014000,69640000,54994000,63886000,32189928,128792437,353676741,8706634,8174428,7805538,6016481,13120843,8486062,5837139,7698055,7135547,7937785,8384413,7829740,7058172,9750502,9681044,6401797,9417466,7899724,6721426,8808870,6550293
HEI,19501046000,NYSE,54713000,102023000,105120000,93027000,97204000,82540000,85010000,86921000,86062000,4397758,6846132,8911430,5476699,7654261,9972237,4559578,6398499,7296920,7392253,6634511,6054098,6080194,6686266,6592593,5989938,6584900,7604141,6486741,9339412,7887838,8552455,7466765,6807983
HEI.A,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HHH,3338857000,NYSE,50103000,-19143000,-22745000,52751000,108096000,21564000,2122000,113800000,4053000,3793436,3327652,,,,,,,,,,,,,,,,,,,,,,
HIW,2019006000,NYSE,105676000,42919000,44455000,28172000,38872000,51133000,40881000,125544000,72726000,17643378,41962389,20944933,20857531,24107547,25709705,23132503,34208959,16050721,15390921,16831731,14390944,25557771,23282561,18947652,14711953,18598622,14629262,10662859,14938737,21258801,17139178,24880635,13004315
HLI,7094612000,NYSE,51450000,61390000,59660000,63051000,60730000,70782000,65173000,173735000,112883000,3672573,6905386,6127050,7567082,15644607,8606113,8362490,12208768,7353384,5915656,7797006,6481105,6261190,6218755,4903182,4990321,6079556,8131971,8750125,10235042,8705167,9926423,8353240,6907467
HOG,4220856000,NYSE,141687000,178039000,304090000,41871000,261186000,215849000,222502000,21567000,162973000,20816194,23860761,25054610,38566379,34603502,39760964,37554756,52707826,26754143,26817655,26070265,30794659,36082258,39947299,23610039,25476260,35165755,45522810,35469818,42714471,49477812,34857766,57470697,29578472
HOOD,8329712000,NASDAQ,784179000,25000000,-511000000,-166000000,-175000000,-295000000,-392000000,-423000000,-1317000000,78049322,115028047,209869405,253818123,190504369,169762115,115440498,152135723,158167256,136877535,156005796,324099092,156304073,277724404,268209175,187395824,541599231,441506692,323511987,537294848,417893095,553751876,368281211,202749790
HR,5533866000,NYSE,380858000,-82759000,-87125000,-35764000,28304000,6130000,42227000,21607000,-2066000,49113722,54703650,62319446,39884440,47829806,58225008,41290756,88098575,42715296,54874355,57944341,60693353,57526822,63471886,79314931,221508040,86632436,106905354,63094153,91523597,43770911,21378311,22438704,17522389
HRB,6343444000,NYSE,146196000,302271000,643429000,-223579000,-168421000,222703000,673177000,-190605000,-151601000,20017635,31260829,34828016,20794512,35791451,57447576,23810089,35578010,28089470,33383808,31914759,38074281,35541134,36929498,49550363,31354492,41203104,76785050,37963303,55546378,51044907,46349831,39150939,39342285
HTZ,3430052000,NASDAQ,311257000,139000000,196000000,116000000,577000000,940000000,426000000,-260000000,605000000,54731421,69966046,54056629,68968354,53707895,50166888,72086561,115255757,62656040,46322095,61842738,49912024,84856040,90592592,81376656,95754177,129950231,119950476,84167067,139204107,126315905,129806461,118146501,121095299
HUBS,22248305000,NYSE,50015000,-118946000,-38282000,-15636000,-31411000,-56361000,-9341000,-16371000,-13735000,10896143,8333474,13166789,8545880,11087109,15218412,9515550,13094336,17370101,14557778,12451574,19610337,14362885,16492805,14231272,16032362,13293699,20626632,11849951,15433216,15760473,21492309,13121488,10956468
HUN,4128943000,NYSE,177895000,19000000,153000000,-91000000,100000000,228000000,223000000,597000000,209000000,30385254,47717313,39893493,32966624,47922235,36337917,37084023,68813206,44202436,33845039,35220018,49629222,45503084,61549153,57067028,43063031,64340440,45032493,45128108,78123559,47809036,41262783,41708296,38937617
HXL,5483513000,NYSE,84466000,42500000,42700000,37000000,26800000,44700000,17800000,18900000,9000000,7763477,10340165,11520993,13290033,9793896,11435086,13228088,13119983,12895365,12906413,9169465,10293328,14197093,12189809,12794640,10251258,14251922,15037350,13850965,17160928,12906633,13141178,19014867,11181752
IAC,3907710000,NASDAQ,80056000,-89045000,417775000,-1419000,-63823000,-869130000,-235798000,12972000,60690000,8658517,12650474,14903822,9060207,11405820,16605544,11200177,18343684,18378813,18492054,25125435,30459783,26150552,18778350,13872522,10621037,10923115,14064756,10601417,13465748,11439232,12417855,10379102,14178757
IART,3160098000,NASDAQ,81404000,4184000,24226000,52946000,49915000,44788000,32901000,45384000,43229000,10330864,12516140,11753628,15969092,14112863,21036912,9012504,11643055,10084306,8665389,9992005,9957639,16253009,10732056,9864364,10550756,11600937,7934490,8588462,13258828,9006119,7434048,8972932,7788749
LEN.B,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LSXMK,8237999000,NASDAQ,218680000,253000000,15000000,562000000,391000000,622000000,240000000,-231000000,328000000,15385097,32030428,33794861,30767597,22647508,23904538,21815221,38445112,21528133,11885310,15096682,22014599,14355198,18069865,17934698,16775861,23553119,25256026,12982640,24077369,21842893,14161951,17222040,18540274
RGEN,8156031000,NASDAQ,55756000,20064000,28829000,48729000,40405000,49861000,46964000,29110000,33498000,10150328,9048914,10284168,13122739,12970229,12517531,11307508,11883057,12012837,11301940,9308398,15773468,14306116,9775304,13613166,9979690,10404369,9667217,13680799,9019043,8007918,11368657,7696624,8495209
WING,5440934000,NASDAQ,29977600,16181000,15669000,17596000,13368000,13307000,8676000,6896000,11290000,8248857,14150991,13756049,9774352,14548092,13185396,10643174,13266179,15552850,9836408,10662142,9539502,22407880,15524741,14204571,20200894,15192834,17956110,10227965,13114559,10282696,7608409,6588446,9625940
WLK,15065788000,NYSE,127687000,297000000,394000000,232000000,401000000,858000000,756000000,644000000,607000000,6414179,10355212,10493205,9277007,11307091,10869576,8049154,12308313,10680732,11137972,10595156,17613360,25109240,17142088,16815712,13481995,19884144,21467256,14896260,15144350,12087450,13086886,10634304,12910106
WMS,8672668000,NYSE,78692000,173652000,85893000,82040000,152007000,187146000,46307000,73678000,75359000,8373764,13048316,14304853,12353476,14997560,12969012,11584534,35567991,19730257,13982400,15323055,25452103,12650661,14385050,17573416,11682011,15852063,9993709,6666971,10783835,9711826,6935416,7903600,8409652
WOLF,4074643000,NYSE,125258000,-113300000,-99500000,-90900000,-26200000,32400000,-66500000,-96700000,-70100000,54603791,55382172,69565889,61214336,54195373,78767300,57910527,56286264,34351086,53069868,45043621,66397625,66964955,51016184,59962217,29540924,33250788,46408357,32605654,41669467,34190562,42222408,28745524,38829805
WOOF,846137000,NASDAQ,229974000,-14606000,-1892000,32732000,19920000,13456000,24693000,28994000,52752000,71742024,111212681,110782870,54660150,51772509,84180815,46851120,90379352,28201886,32062644,49328202,67744474,40764001,41057424,64123160,39864722,45153538,102298450,31715586,45746205,28375632,42095524,38799691,52277596
WPC,11449319000,NYSE,213926000,144620000,294380000,209538000,104928000,127678000,156995000,99562000,138547000,27242337,38631136,21500284,21588941,24205457,20335906,22199051,23364842,17622887,14093042,24568499,21470769,22296446,23425454,21633011,15213837,29774619,22464105,18900743,20897629,18025469,17248735,18541705,15614988
WSC,8274971000,NASDAQ,197305000,87729000,210884000,86400000,128593000,73376000,51171000,74223000,61103000,20176745,34598752,47657103,26489250,39577717,36381594,59186745,53831747,33607001,26056072,31405227,37775561,40509034,36397927,43607355,33746960,76437812,56324289,46607224,38622248,31014618,32185930,35227156,50203971
WSM,10284368000,NYSE,64145000,201507000,156531000,354993000,251723000,267075000,254113000,402941000,249524000,14002965,26491153,27794121,18507703,22939727,24203980,17217329,29864018,18401271,17964120,24486542,27858457,24009045,25703866,26516399,22438883,27932856,43436518,25630517,35219923,21685411,27026270,24568181,21383748
WSO,13940966000,NYSE,33817800,172764000,110073000,137671000,157641000,192557000,113298000,78886000,140865000,6864248,6761409,5824596,6038656,7679599,8616197,7481183,6553990,7031546,4856154,5268789,5739719,7985221,5400642,5189161,6242860,5997650,6057594,6202636,4741239,3723621,2628464,3141493,1981934
WTFC,4733693000,NASDAQ,61212000,154750000,180198000,144817000,142961000,94513000,127391000,98757000,109137000,6856683,7410352,6197377,10552520,11293704,11061047,10216468,20169346,7108016,9505083,9172569,8232985,10609969,7771958,6750867,9007600,14335381,7172375,8511375,10561617,8695703,9590707,6813774,5826815
WTM,3822675000,NYSE,2560400,19600000,179500000,40400000,888200000,-169200000,33400000,32800000,-371400000,,,,,,,,,,,,,,,,,,,,,,,,
WTRG,8855661000,NYSE,264506000,91268000,191434000,114932000,68638000,82291000,199376000,116506000,50503000,,,,,,,,,,,,,,,,,,,,,,,,
WU,4958843000,NYSE,374535000,176200000,151800000,249400000,173900000,194000000,293300000,168800000,232700000,,,,,,,,,,,,,,,,,,,,,,,,
WWD,7535283000,NASDAQ,60418000,84599000,35511000,29606000,54041000,39446000,47906000,30305000,49905000,,,,,,,,,,,,,,,,,,,,,,,,
WWE,8370225000,NYSE,52063000,52001000,36678000,38828000,41620000,49099000,66041000,60889000,43486000,,,,,,,,,,,,,,,,,,,,,,,,
X,7139308000,NYSE,222964000,477000000,199000000,174000000,490000000,978000000,882000000,1069000000,2002000000,,,,,,,,,,,,,,,,,,,,,,,,
XP,11711848000,NASDAQ,435366000,975353000,782949000,782949000,1030746000,911251000,989442000,854104000,935662000,68132740,128802464,94190665,92186956,159150539,136862651,115484024,154056331,122551773,76001998,88721106,110851439,99386001,61447020,116741087,62695259,83944919,122725656,73989466,97281395,71972874,79250993,78247177,81345754
